mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.450791358947754,3.0946743287541265,0.6296752691268921,0.6290887404805221,0.22727272727272727,2022,2023,0.99
2.161820650100708,2.885861818057539,0.6958212852478027,0.6853110103690598,0.25,2023,2024,0.99
2.39534068107605,3.122596732138574,0.6356145143508911,0.6348385733060656,0.2916666666666667,2024,2025,0.99
