mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.4098036752438055,3.083011983653614,0.6324611782300454,0.6385421353828333,0.18181818181818182,2022,2023,0.99
2.16714531767359,2.8531820139680004,0.702671444934226,0.6955369275350766,0.2916666666666667,2023,2024,0.99
2.391072081700407,3.0965163137824665,0.6416759033571768,0.6254354014233082,0.375,2024,2025,0.99
