mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.410313572793558,3.084530063942883,0.6320991356480278,0.6403175615390645,0.22727272727272727,2022,2023,0.99
2.1953029178924583,2.8737936595407376,0.6983600712220466,0.6814339770996117,0.25,2023,2024,0.99
2.3676030049850176,3.0747650814325853,0.6466922609423207,0.6237680266908442,0.2916666666666667,2024,2025,0.99
