mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.4058212735957123,3.073600083095237,0.6347018173402548,0.6397589448110135,0.22727272727272727,2022,2023,0.99
2.179074353262897,2.853349515502037,0.7026365334208822,0.6846627393647516,0.25,2023,2024,0.99
2.3488766949824105,3.065330444027379,0.6488571199227631,0.6328775424629954,0.375,2024,2025,0.99
