mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
22.589643478393555,23.15498214730876,-19.732023239135742,,0.2727272727272727,2022,2023,0.99
22.36135482788086,22.965397555088856,-18.263076782226562,,0.2916666666666667,2023,2024,0.99
22.77298355102539,23.353112402562505,-19.380685806274414,,0.3333333333333333,2024,2025,0.99
