mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.2697065860826355,2.935666023326258,0.6667531246413754,0.6312266907186693,0.22727272727272727,2022,2023,0.99
2.0806817113858713,2.7620430767394484,0.7213631446319498,0.6765763469130341,0.2916666666666667,2023,2024,0.99
2.363873392887658,2.975888777354881,0.669049789963273,0.6111208214729887,0.3333333333333333,2024,2025,0.99
