mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.5070712566375732,3.1500373353713442,0.616306722164154,0.6337536622929248,0.22727272727272727,2022,2023,0.99
2.219792604446411,2.9099129184658086,0.690730094909668,0.6784159131488853,0.20833333333333334,2023,2024,0.99
2.457240343093872,3.161928714824519,0.6263771653175354,0.6098830220347249,0.3333333333333333,2024,2025,0.99
