mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.3941806676737203,3.1059880471617363,0.6269626190841052,0.640051329194307,0.22727272727272727,2022,2023,0.99
2.2033666532736262,2.9197383521367364,0.6886380531030434,0.6762810826084819,0.2916666666666667,2023,2024,0.99
2.3265138464308817,3.097303630853002,0.6414936659558041,0.6330389746991915,0.3333333333333333,2024,2025,0.99
