mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.4084746837615967,3.0540288424825546,0.6393390893936157,0.6441522935893889,0.22727272727272727,2022,2023,0.99
2.14387845993042,2.836853720044561,0.7060648202896118,0.6927139130506004,0.20833333333333334,2023,2024,0.99
2.366403579711914,3.0967853182867153,0.6416136026382446,0.6257471938392992,0.375,2024,2025,0.99
