mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.5297999382019043,3.190046153676377,0.6064982414245605,0.6323458088023244,0.22727272727272727,2022,2023,0.99
2.264122724533081,2.9445628216377537,0.683320939540863,0.684025730175111,0.25,2023,2024,0.99
2.4554781913757324,3.175433187895178,0.6231788396835327,0.6074412794807532,0.25,2024,2025,0.99
