mae,rmse,r2,kendall_tau,top3_accuracy,train_until,valid_season,decay
2.4078105867534094,3.1136633197849455,0.6251167000621073,0.6331684936385189,0.22727272727272727,2022,2023,0.99
2.1720900378063237,2.8754014074152465,0.6980224710545531,0.6777847396268449,0.25,2023,2024,0.99
2.3347335015776323,3.089872245502761,0.6432119363737513,0.6371901189625648,0.2916666666666667,2024,2025,0.99
