mae,rmse,r2,kendall_tau,train_until,valid_season,decay
2.4330084294091896,3.0817422248349993,0.6327638624614504,0.6450408482282955,2022,2023,0.99
2.181005423262276,2.8684837519178434,0.6994737214243973,0.680470682425017,2023,2024,0.99
2.361938896922669,3.0745301023083793,0.6467462597153215,0.6333644387509753,2024,2025,0.99
