mae,rmse,r2,kendall_tau,train_until,valid_season,decay
2.4244282744109125,3.077137702470713,0.6338604394221328,0.6442164833946428,2022,2023,0.99
2.1813589625801297,2.87077988290777,0.6989924052016367,0.6807282708404999,2023,2024,0.99
2.3619447985269573,3.0745343544135944,0.6467452826078872,0.6333644387509753,2024,2025,0.99
