mae,rmse,r2,kendall_tau,train_until,valid_season,decay
2.4385243002950445,3.091375314972856,0.630464417793976,0.6444555507037916,2022,2023,0.99
2.180820564664113,2.86854726967831,0.6994604119764998,0.6780974085540649,2023,2024,0.99
2.3569376454873887,3.069969152556346,0.6477935595944189,0.6348369329272608,2024,2025,0.99
