mae,rmse,r2,kendall_tau,train_until,valid_season,decay
2.4607038497924805,3.0970489175965303,0.6291067600250244,0.6449699478055796,2022,2023,0.95
2.195570945739746,2.8750767904889942,0.698090672492981,0.6749284362867954,2023,2024,0.95
2.377248764038086,3.0986434306369444,0.6411834359169006,0.6289040695000447,2024,2025,0.95
