mae,rmse,r2,kendall_tau,train_until,valid_season,decay
2.4399311502972054,3.1350643416736195,0.619945648104232,0.6344703214038987,2022,2023,0.95
2.245030367972413,2.9225060777173595,0.6880474708178458,0.6678307287827412,2023,2024,0.95
2.403550873611382,3.1200937346677726,0.6361984436418207,0.6254072130426619,2024,2025,0.95
