season,round,driver_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag,compound_normalizado,compound_ordinal,circuito_70th Anniversary Grand Prix,circuito_Abu Dhabi Grand Prix,circuito_Australian Grand Prix,circuito_Austrian Grand Prix,circuito_Azerbaijan Grand Prix,circuito_Bahrain Grand Prix,circuito_Belgian Grand Prix,circuito_Brazilian Grand Prix,circuito_British Grand Prix,circuito_Canadian Grand Prix,circuito_Chinese Grand Prix,circuito_Dutch Grand Prix,circuito_Eifel Grand Prix,circuito_Emilia Romagna Grand Prix,circuito_French Grand Prix,circuito_German Grand Prix,circuito_Hungarian Grand Prix,circuito_Italian Grand Prix,circuito_Japanese Grand Prix,circuito_Las Vegas Grand Prix,circuito_Mexican Grand Prix,circuito_Mexico City Grand Prix,circuito_Miami Grand Prix,circuito_Monaco Grand Prix,circuito_Portuguese Grand Prix,circuito_Qatar Grand Prix,circuito_Russian Grand Prix,circuito_Sakhir Grand Prix,circuito_Saudi Arabian Grand Prix,circuito_Singapore Grand Prix,circuito_Spanish Grand Prix,circuito_Styrian Grand Prix,circuito_São Paulo Grand Prix,circuito_Turkish Grand Prix,circuito_Tuscan Grand Prix,circuito_United States Grand Prix,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,laps_zscore,grid_position_minmax,laps_minmax
2018,17,hamilton,1,1,Finished,25.0,53,hamilton_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6199117631280925,0.05,0.6046511627906976
2018,17,bottas,2,2,Finished,18.0,53,bottas_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6199117631280925,0.1,0.6046511627906976
2018,17,max_verstappen,3,3,Finished,15.0,53,max_verstappen_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6199117631280925,0.15000000000000002,0.6046511627906976
2018,17,ricciardo,15,4,Finished,12.0,53,ricciardo_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6199117631280925,0.75,0.6046511627906976
2018,17,raikkonen,4,5,Finished,10.0,53,raikkonen_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6199117631280925,0.2,0.6046511627906976
2018,17,vettel,8,6,Finished,8.0,53,vettel_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6199117631280925,0.4,0.6046511627906976
2018,17,perez,9,7,Finished,6.0,53,perez_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6199117631280925,0.45,0.6046511627906976
2018,17,grosjean,5,8,Finished,4.0,53,grosjean_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6199117631280925,0.25,0.6046511627906976
2018,17,ocon,11,9,Finished,2.0,53,ocon_2018_17,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6199117631280925,0.55,0.6046511627906976
2018,17,sainz,13,10,+1 Lap,1.0,52,sainz_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7150334902929842,0.65,0.5930232558139534
2018,17,gasly,7,11,+1 Lap,0.0,52,gasly_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7150334902929842,0.35000000000000003,0.5930232558139534
2018,17,ericsson,20,12,+1 Lap,0.0,52,ericsson_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7150334902929842,1.0,0.5930232558139534
2018,17,brendon_hartley,6,13,+1 Lap,0.0,52,brendon_hartley_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7150334902929842,0.30000000000000004,0.5930232558139534
2018,17,alonso,18,14,+1 Lap,0.0,52,alonso_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7150334902929842,0.9,0.5930232558139534
2018,17,vandoorne,19,15,+1 Lap,0.0,52,vandoorne_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7150334902929842,0.9500000000000001,0.5930232558139534
2018,17,sirotkin,17,16,+1 Lap,0.0,52,sirotkin_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7150334902929842,0.8500000000000001,0.5930232558139534
2018,17,stroll,14,17,+1 Lap,0.0,52,stroll_2018_17,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7150334902929842,0.7000000000000001,0.5930232558139534
2018,18,raikkonen,2,1,Finished,25.0,56,raikkonen_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.334546581633417,0.1,0.6395348837209303
2018,18,max_verstappen,18,2,Finished,18.0,56,max_verstappen_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.334546581633417,0.9,0.6395348837209303
2018,18,hamilton,1,3,Finished,15.0,56,hamilton_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.334546581633417,0.05,0.6395348837209303
2018,18,vettel,5,4,Finished,12.0,56,vettel_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.334546581633417,0.25,0.6395348837209303
2018,18,bottas,3,5,Finished,10.0,56,bottas_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.334546581633417,0.15000000000000002,0.6395348837209303
2018,18,hulkenberg,7,6,Finished,8.0,56,hulkenberg_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.334546581633417,0.35000000000000003,0.6395348837209303
2018,18,sainz,11,7,Finished,6.0,56,sainz_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.334546581633417,0.55,0.6395348837209303
2018,18,perez,10,8,Finished,4.0,56,perez_2018_18,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.334546581633417,0.5,0.6395348837209303
2018,18,brendon_hartley,20,9,+1 Lap,2.0,55,brendon_hartley_2018_18,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4296683087983088,1.0,0.627906976744186
2018,18,ericsson,16,10,+1 Lap,1.0,55,ericsson_2018_18,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4296683087983088,0.8,0.627906976744186
2018,18,vandoorne,17,11,+1 Lap,0.0,55,vandoorne_2018_18,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4296683087983088,0.8500000000000001,0.627906976744186
2018,18,gasly,19,12,+1 Lap,0.0,55,gasly_2018_18,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4296683087983088,0.9500000000000001,0.627906976744186
2018,18,sirotkin,14,13,+1 Lap,0.0,55,sirotkin_2018_18,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4296683087983088,0.7000000000000001,0.627906976744186
2018,18,stroll,15,14,+2 Laps,0.0,54,stroll_2018_18,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5247900359632006,0.75,0.6162790697674418
2018,19,max_verstappen,2,1,Finished,25.0,71,max_verstappen_2018_19,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0922793258399601,0.1,0.813953488372093
2018,19,vettel,4,2,Finished,18.0,71,vettel_2018_19,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.2,0.813953488372093
2018,19,raikkonen,6,3,Finished,15.0,71,raikkonen_2018_19,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.30000000000000004,0.813953488372093
2018,19,hamilton,3,4,Finished,12.0,71,hamilton_2018_19,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0922793258399601,0.15000000000000002,0.813953488372093
2018,19,bottas,5,5,+1 Lap,10.0,70,bottas_2018_19,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9971575986750684,0.25,0.8023255813953488
2018,19,hulkenberg,7,6,+2 Laps,8.0,69,hulkenberg_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9020358715101766,0.35000000000000003,0.7906976744186046
2018,19,leclerc,9,7,+2 Laps,6.0,69,leclerc_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9020358715101766,0.45,0.7906976744186046
2018,19,vandoorne,15,8,+2 Laps,4.0,69,vandoorne_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9020358715101766,0.75,0.7906976744186046
2018,19,ericsson,10,9,+2 Laps,2.0,69,ericsson_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9020358715101766,0.5,0.7906976744186046
2018,19,gasly,20,10,+2 Laps,1.0,69,gasly_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9020358715101766,1.0,0.7906976744186046
2018,19,ocon,11,11,+2 Laps,0.0,69,ocon_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9020358715101766,0.55,0.7906976744186046
2018,19,stroll,17,12,+2 Laps,0.0,69,stroll_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9020358715101766,0.8500000000000001,0.7906976744186046
2018,19,sirotkin,19,13,+2 Laps,0.0,69,sirotkin_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9020358715101766,0.9500000000000001,0.7906976744186046
2018,19,brendon_hartley,14,14,+2 Laps,0.0,69,brendon_hartley_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9020358715101766,0.7000000000000001,0.7906976744186046
2018,19,kevin_magnussen,16,15,+2 Laps,0.0,69,kevin_magnussen_2018_19,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9020358715101766,0.8,0.7906976744186046
2018,19,grosjean,18,16,+3 Laps,0.0,68,grosjean_2018_19,0,+3 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8069141443452847,0.9,0.7790697674418604
2018,20,hamilton,1,1,Finished,25.0,71,hamilton_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0922793258399601,0.05,0.813953488372093
2018,20,max_verstappen,5,2,Finished,18.0,71,max_verstappen_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0922793258399601,0.25,0.813953488372093
2018,20,raikkonen,4,3,Finished,15.0,71,raikkonen_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.2,0.813953488372093
2018,20,ricciardo,11,4,Finished,12.0,71,ricciardo_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0922793258399601,0.55,0.813953488372093
2018,20,bottas,3,5,Finished,10.0,71,bottas_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0922793258399601,0.15000000000000002,0.813953488372093
2018,20,vettel,2,6,Finished,8.0,71,vettel_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.1,0.813953488372093
2018,20,leclerc,7,7,Finished,6.0,71,leclerc_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0922793258399601,0.35000000000000003,0.813953488372093
2018,20,grosjean,8,8,Finished,4.0,71,grosjean_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.4,0.813953488372093
2018,20,kevin_magnussen,10,9,Finished,2.0,71,kevin_magnussen_2018_20,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0922793258399601,0.5,0.813953488372093
2018,20,perez,12,10,+1 Lap,1.0,70,perez_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9971575986750684,0.6000000000000001,0.8023255813953488
2018,20,brendon_hartley,16,11,+1 Lap,0.0,70,brendon_hartley_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9971575986750684,0.8,0.8023255813953488
2018,20,sainz,15,12,+1 Lap,0.0,70,sainz_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9971575986750684,0.75,0.8023255813953488
2018,20,gasly,9,13,+1 Lap,0.0,70,gasly_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9971575986750684,0.45,0.8023255813953488
2018,20,vandoorne,20,14,+1 Lap,0.0,70,vandoorne_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9971575986750684,1.0,0.8023255813953488
2018,20,ocon,18,15,+1 Lap,0.0,70,ocon_2018_20,0,+1 lap,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9971575986750684,0.9,0.8023255813953488
2018,20,sirotkin,14,16,+2 Laps,0.0,69,sirotkin_2018_20,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9020358715101766,0.7000000000000001,0.7906976744186046
2018,20,alonso,17,17,+2 Laps,0.0,69,alonso_2018_20,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9020358715101766,0.8500000000000001,0.7906976744186046
2018,20,stroll,19,18,+2 Laps,0.0,69,stroll_2018_20,0,+2 laps,classificado,False,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9020358715101766,0.9500000000000001,0.7906976744186046
2018,21,hamilton,1,1,Finished,25.0,55,hamilton_2018_21,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4296683087983088,0.05,0.627906976744186
2018,21,vettel,3,2,Finished,18.0,55,vettel_2018_21,0,finished,classificado,False,0,0,0,0,UNKNOWN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4296683087983088,0.15000000000000002,0.627906976744186
