season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag,circuit_id,compound_normalizado,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,circuito_derivado,wet_compound_flag,corrida_chuva_flag,outlier_flag,outlier_colunas,status_falha_mecanica_flag,outlier_tipo,outlier_legitimo_flag,outlier_revisao_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax,qualifying_position,grid_penalty,altitude_m,corners,length_km,circuit_type,track_complexity,weather_impact_factor,avg_pit_stops_circuit,safety_car_flag
2025,11,Austrian Grand Prix,tsunoda,red_bull,18,16,Lapped,0.0,68,tsunoda_2025_11,0,68.0,73.9804705882353,69.802,18.938567164179105,32.253750000000004,22.72541176470588,MEDIUM,MEDIUM,30.0,4.0,3.0,3.0,lapped,classificado,False,0,0,0,0,red_bull_ring,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,red_bull_ring,0,0,0,NONE,0,nao_outlier,0,0,0,0.0957505964577486,-1.2086875757767177,-1.1436983536663734,-1.5087128132847798,-0.5047390564406082,-0.8624185245869216,-0.3388972995293086,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.85,0.7790697674418604,18,0,678,10,4.318,0,0.1395998851685529,0.1270432646533449,1.8172043010752688,1
2025,12,British Grand Prix,norris,mclaren,3,1,Finished,25.0,52,norris_2025_12,0,52.0,105.54921739130435,89.734,36.011,45.64625,30.56192307692308,INTERMEDIATE,INTERMEDIATE,33.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.7024158421848608,0.0454927019712228,1.069433783784093,1.0981949251934904,0.2069199137585283,-0.0447512252473365,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.1,0.5930232558139534,3,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,piastri,mclaren,2,2,Finished,18.0,52,piastri_2025_12,0,52.0,105.34128260869564,89.337,36.11917647058824,45.70834615384615,30.52926923076923,INTERMEDIATE,INTERMEDIATE,32.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.689827921725567,0.0218067272026037,1.0857697566481843,1.1056271473423624,0.2024641028165225,-0.1427999166746605,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.05,0.5930232558139534,2,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,hulkenberg,sauber,19,3,Finished,15.0,52,hulkenberg_2025_12,0,52.0,106.5692608695652,90.933,36.37494117647059,45.81459615384615,30.623961538461536,INTERMEDIATE,INTERMEDIATE,33.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.7641670605634187,0.1170279255167522,1.1243933618755173,1.1183440960486255,0.2153854297178382,-0.0447512252473365,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.9,0.5930232558139534,19,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,hamilton,ferrari,5,4,Finished,12.0,52,hamilton_2025_12,0,52.0,107.64827659574468,90.016,36.30690196078432,45.72213461538461,30.95551923076923,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8294883308437904,0.062317500169588,1.114118606421758,1.10727747353646,0.2606284429399321,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.2,0.5930232558139534,5,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,max_verstappen,red_bull,1,5,Finished,10.0,52,max_verstappen_2025_12,0,52.0,106.5866304347826,90.179,36.04023529411764,46.369480769230776,30.92421153846153,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.7652185763445983,0.0720424721778623,1.0738486715021198,1.1847576413826542,0.2563563226728023,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.0,0.5930232558139534,1,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,gasly,alpine,8,6,Finished,8.0,52,gasly_2025_12,0,52.0,108.0542340425532,90.751,36.42952941176471,46.067653846153846,30.86448076923077,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8540641136261247,0.1061693678142615,1.132636854435537,1.148632300216175,0.2482057050132812,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.35,0.5930232558139534,10,-2,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,stroll,aston_martin,17,7,Finished,6.0,52,stroll_2025_12,0,52.0,107.02754347826088,92.088,36.690411764705885,45.89821153846154,30.72955769230769,INTERMEDIATE,INTERMEDIATE,31.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.7919104950853593,0.1859380032440956,1.1720332870903718,1.128351931881174,0.2297946510856543,-0.2408486081019845,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.8,0.5930232558139534,18,-1,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,albon,williams,13,8,Finished,4.0,52,albon_2025_12,0,52.0,108.29774468085104,90.047,36.46411764705883,45.96534615384615,30.983961538461536,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8688057191787326,0.0641670347233084,1.1378601018765837,1.136387202095393,0.2645095644848234,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.6,0.5930232558139534,14,-1,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,alonso,aston_martin,7,9,Finished,2.0,52,alonso_2025_12,0,52.0,108.271,90.353,36.489372549019606,46.09128846153846,30.89326923076923,INTERMEDIATE,INTERMEDIATE,26.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8671866542438603,0.0824237306406825,1.1416739015954425,1.1514611020188894,0.2521340613031411,-0.7310920652386046,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.3,0.5930232558139534,9,-2,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,russell,mercedes,4,10,Finished,1.0,52,russell_2025_12,0,52.0,108.34195744680852,90.869,36.05150980392157,45.72882692307692,31.60559615384616,HARD,INTERMEDIATE,28.0,3.0,2.0,3.0,finished,classificado,False,0,0,0,0,silverstone,HARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,silverstone,0,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8714822640750497,0.1132095315993925,1.0755512606623256,1.1080784686766922,0.3493352939903161,-0.5349946823839565,0.1866843304979157,-0.0358242679379436,0.7604815977566157,0.15,0.5930232558139534,4,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,bearman,haas,18,11,Finished,0.0,52,bearman_2025_12,0,52.0,108.61365957446807,90.921,36.347,45.45607692307692,31.53067307692308,HARD,INTERMEDIATE,31.0,3.0,2.0,3.0,finished,classificado,False,0,0,0,0,silverstone,HARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,silverstone,0,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.887930521209765,0.1163119766572473,1.1201739017828345,1.0754333132919094,0.3391115958571865,-0.2408486081019845,0.1866843304979157,-0.0358242679379436,0.7604815977566157,0.85,0.5930232558139534,8,10,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,sainz,williams,9,12,Finished,0.0,52,sainz_2025_12,0,52.0,108.56846808510636,90.645,36.40672549019608,46.097884615384615,31.16544230769231,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8851947265226744,0.0998451528886346,1.1291931827949824,1.1522505886082557,0.2892736916106809,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.4,0.5930232558139534,11,-2,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,ocon,haas,14,13,Finished,0.0,52,ocon_2025_12,0,52.0,108.3108085106383,90.818,36.59360784313725,46.142634615384615,30.88276923076923,INTERMEDIATE,INTERMEDIATE,24.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8695965750816875,0.1101667489464966,1.1574147085096174,1.1576066681810109,0.2507012740391039,-0.9271894480932524,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.65,0.5930232558139534,15,-1,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,leclerc,ferrari,6,14,Finished,0.0,52,leclerc_2025_12,0,52.0,108.80957446808512,90.819,36.5391568627451,45.45646153846154,31.636288461538463,MEDIUM,INTERMEDIATE,32.0,3.0,2.0,3.0,finished,classificado,False,0,0,0,0,silverstone,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,silverstone,0,1,0,NONE,0,nao_outlier,0,0,0,-0.6349357390202799,0.8997907836762089,0.1102264113514557,1.1491919431219844,1.0754793474953714,0.3535234413775006,-0.1427999166746605,0.1866843304979157,-0.0358242679379436,0.7604815977566157,0.25,0.5930232558139534,6,0,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
2025,12,British Grand Prix,tsunoda,red_bull,11,15,Lapped,0.0,51,tsunoda_2025_12,0,51.0,110.0567608695652,90.873,37.18804,46.62737254901961,31.187078431372548,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0,lapped,classificado,False,0,0,0,0,silverstone,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,silverstone,1,1,0,NONE,0,nao_outlier,0,0,0,-0.6806036349876567,0.975292741659288,0.1134481812192277,1.2471812495258745,1.2156244323035146,0.2922260689870786,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.5,0.5813953488372092,12,-1,145,18,5.891,0,0.4098714015289768,0.8717007608797698,1.8909090909090909,1
