season,round,RaceID,race_name,driver_id,constructor_id,race_order,driver_coef_rapm,rapm_cold_start_flag,target_definition,alpha,decay,decay_unit,coefficient_status,n_train_rows,n_train_races
2019,3,vettel_2019_3,Chinese Grand Prix,vettel,ferrari,24,1.5212477759557637,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,368,23
2019,4,albon_2019_4,Azerbaijan Grand Prix,albon,toro_rosso,25,-0.11735805241633998,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,bottas_2019_4,Azerbaijan Grand Prix,bottas,mercedes,25,1.228485121268006,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,giovinazzi_2019_4,Azerbaijan Grand Prix,giovinazzi,alfa,25,-0.8957507988104243,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,hamilton_2019_4,Azerbaijan Grand Prix,hamilton,mercedes,25,2.314209952612892,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,hulkenberg_2019_4,Azerbaijan Grand Prix,hulkenberg,renault,25,0.41367363821915376,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,kevin_magnussen_2019_4,Azerbaijan Grand Prix,kevin_magnussen,haas,25,-0.254654490556626,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,kubica_2019_4,Azerbaijan Grand Prix,kubica,williams,25,-0.9645649086706793,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,leclerc_2019_4,Azerbaijan Grand Prix,leclerc,ferrari,25,0.17880556220340155,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,max_verstappen_2019_4,Azerbaijan Grand Prix,max_verstappen,red_bull,25,1.7899569500324266,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,norris_2019_4,Azerbaijan Grand Prix,norris,mclaren,25,0.17836789183520435,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,perez_2019_4,Azerbaijan Grand Prix,perez,racing_point,25,-0.38400514442435985,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,raikkonen_2019_4,Azerbaijan Grand Prix,raikkonen,alfa,25,1.440429840733401,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,russell_2019_4,Azerbaijan Grand Prix,russell,williams,25,-0.733590862693881,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,sainz_2019_4,Azerbaijan Grand Prix,sainz,mclaren,25,-0.5634317732704364,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,stroll_2019_4,Azerbaijan Grand Prix,stroll,racing_point,25,-0.8441420636186902,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,4,vettel_2019_4,Azerbaijan Grand Prix,vettel,ferrari,25,1.5643833854985214,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,385,24
2019,5,albon_2019_5,Spanish Grand Prix,albon,toro_rosso,26,-0.1421768926598592,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,bottas_2019_5,Spanish Grand Prix,bottas,mercedes,26,1.3002278496329314,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,gasly_2019_5,Spanish Grand Prix,gasly,red_bull,26,-0.5272543800524395,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,giovinazzi_2019_5,Spanish Grand Prix,giovinazzi,alfa,26,-0.9502297526666018,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,grosjean_2019_5,Spanish Grand Prix,grosjean,haas,26,-0.5304225351750703,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,hamilton_2019_5,Spanish Grand Prix,hamilton,mercedes,26,2.310519671742666,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,hulkenberg_2019_5,Spanish Grand Prix,hulkenberg,renault,26,0.2659261043223488,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,kevin_magnussen_2019_5,Spanish Grand Prix,kevin_magnussen,haas,26,-0.32967708601835116,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,kubica_2019_5,Spanish Grand Prix,kubica,williams,26,-1.1130282559113607,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,kvyat_2019_5,Spanish Grand Prix,kvyat,toro_rosso,26,-0.08265202859474027,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,leclerc_2019_5,Spanish Grand Prix,leclerc,ferrari,26,0.1963462426149582,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,max_verstappen_2019_5,Spanish Grand Prix,max_verstappen,red_bull,26,1.811138569196745,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,perez_2019_5,Spanish Grand Prix,perez,racing_point,26,-0.24677039784170032,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,raikkonen_2019_5,Spanish Grand Prix,raikkonen,alfa,26,1.3755491705412466,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,ricciardo_2019_5,Spanish Grand Prix,ricciardo,renault,26,1.2352123381924818,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,russell_2019_5,Spanish Grand Prix,russell,williams,26,-0.8270515395940908,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,sainz_2019_5,Spanish Grand Prix,sainz,mclaren,26,-0.3373784100520303,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,5,vettel_2019_5,Spanish Grand Prix,vettel,ferrari,26,1.571290236780648,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,401,25
2019,6,albon_2019_6,Monaco Grand Prix,albon,toro_rosso,27,-0.16046969825233562,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,bottas_2019_6,Monaco Grand Prix,bottas,mercedes,27,1.363210273499976,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,gasly_2019_6,Monaco Grand Prix,gasly,red_bull,27,-0.4943640232188904,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,giovinazzi_2019_6,Monaco Grand Prix,giovinazzi,alfa,27,-1.1206896775804978,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,grosjean_2019_6,Monaco Grand Prix,grosjean,haas,27,-0.5181407264546941,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,hamilton_2019_6,Monaco Grand Prix,hamilton,mercedes,27,2.3715678874467963,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,hulkenberg_2019_6,Monaco Grand Prix,hulkenberg,renault,27,0.2688334881004133,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,kevin_magnussen_2019_6,Monaco Grand Prix,kevin_magnussen,haas,27,-0.22275768867539011,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,kubica_2019_6,Monaco Grand Prix,kubica,williams,27,-1.3184839241870965,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,kvyat_2019_6,Monaco Grand Prix,kvyat,toro_rosso,27,0.04337910079947526,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,max_verstappen_2019_6,Monaco Grand Prix,max_verstappen,red_bull,27,1.8217737314749978,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,norris_2019_6,Monaco Grand Prix,norris,mclaren,27,0.2786157643440824,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,perez_2019_6,Monaco Grand Prix,perez,racing_point,27,-0.3906222612150736,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,raikkonen_2019_6,Monaco Grand Prix,raikkonen,alfa,27,1.2635886419399172,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,ricciardo_2019_6,Monaco Grand Prix,ricciardo,renault,27,1.034136266114778,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,russell_2019_6,Monaco Grand Prix,russell,williams,27,-0.9848550658252775,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,sainz_2019_6,Monaco Grand Prix,sainz,mclaren,27,-0.0868550068217662,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,stroll_2019_6,Monaco Grand Prix,stroll,racing_point,27,-0.6049716190129173,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,6,vettel_2019_6,Monaco Grand Prix,vettel,ferrari,27,1.5623644743193226,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,419,26
2019,7,bottas_2019_7,Canadian Grand Prix,bottas,mercedes,28,1.401580881982988,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,gasly_2019_7,Canadian Grand Prix,gasly,red_bull,28,-0.4663539719977814,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,giovinazzi_2019_7,Canadian Grand Prix,giovinazzi,alfa,28,-1.3446532796322794,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,grosjean_2019_7,Canadian Grand Prix,grosjean,haas,28,-0.44178296965795083,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,hamilton_2019_7,Canadian Grand Prix,hamilton,mercedes,28,2.4416565386504705,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,hulkenberg_2019_7,Canadian Grand Prix,hulkenberg,renault,28,0.2297072275117759,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,kevin_magnussen_2019_7,Canadian Grand Prix,kevin_magnussen,haas,28,-0.287073044403359,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,kubica_2019_7,Canadian Grand Prix,kubica,williams,28,-1.526759271569217,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,kvyat_2019_7,Canadian Grand Prix,kvyat,toro_rosso,28,0.26941941556253496,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,leclerc_2019_7,Canadian Grand Prix,leclerc,ferrari,28,0.24913755941602894,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,max_verstappen_2019_7,Canadian Grand Prix,max_verstappen,red_bull,28,1.821062550598917,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,perez_2019_7,Canadian Grand Prix,perez,racing_point,28,-0.3449672601534503,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,raikkonen_2019_7,Canadian Grand Prix,raikkonen,alfa,28,1.1070536400447175,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,ricciardo_2019_7,Canadian Grand Prix,ricciardo,renault,28,1.0152704976040254,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,russell_2019_7,Canadian Grand Prix,russell,williams,28,-1.026335955564426,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,sainz_2019_7,Canadian Grand Prix,sainz,mclaren,28,0.15523769307029936,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,stroll_2019_7,Canadian Grand Prix,stroll,racing_point,28,-0.6947713037948818,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,7,vettel_2019_7,Canadian Grand Prix,vettel,ferrari,28,1.6015194216347948,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,438,27
2019,8,albon_2019_8,French Grand Prix,albon,toro_rosso,29,-0.02218412038356149,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,bottas_2019_8,French Grand Prix,bottas,mercedes,29,1.3961091977523505,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,gasly_2019_8,French Grand Prix,gasly,red_bull,29,-0.4901173213019088,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,giovinazzi_2019_8,French Grand Prix,giovinazzi,alfa,29,-1.288113449843724,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,hamilton_2019_8,French Grand Prix,hamilton,mercedes,29,2.4976304796657147,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,hulkenberg_2019_8,French Grand Prix,hulkenberg,renault,29,0.252417704242462,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,kevin_magnussen_2019_8,French Grand Prix,kevin_magnussen,haas,29,-0.38824404699113313,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,kubica_2019_8,French Grand Prix,kubica,williams,29,-1.6745967596115334,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,kvyat_2019_8,French Grand Prix,kvyat,toro_rosso,29,0.2812163565313213,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,leclerc_2019_8,French Grand Prix,leclerc,ferrari,29,0.3307701926362975,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,max_verstappen_2019_8,French Grand Prix,max_verstappen,red_bull,29,1.8629661017614936,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,norris_2019_8,French Grand Prix,norris,mclaren,29,0.18275924397600538,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,perez_2019_8,French Grand Prix,perez,racing_point,29,-0.39289006684200123,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,raikkonen_2019_8,French Grand Prix,raikkonen,alfa,29,0.9388472045222528,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,ricciardo_2019_8,French Grand Prix,ricciardo,renault,29,1.1369013068117342,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,russell_2019_8,French Grand Prix,russell,williams,29,-1.0859252816152116,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,sainz_2019_8,French Grand Prix,sainz,mclaren,29,0.06574752284986204,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,stroll_2019_8,French Grand Prix,stroll,racing_point,29,-0.5617260890627269,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,8,vettel_2019_8,French Grand Prix,vettel,ferrari,29,1.582937747603824,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,456,28
2019,9,albon_2019_9,Austrian Grand Prix,albon,toro_rosso,30,-0.22191142921063328,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,bottas_2019_9,Austrian Grand Prix,bottas,mercedes,30,1.44681698664967,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,gasly_2019_9,Austrian Grand Prix,gasly,red_bull,30,-0.5063271761607012,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,giovinazzi_2019_9,Austrian Grand Prix,giovinazzi,alfa,30,-1.4697817829345212,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,grosjean_2019_9,Austrian Grand Prix,grosjean,haas,30,-0.4003235309683376,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,hamilton_2019_9,Austrian Grand Prix,hamilton,mercedes,30,2.5438717075912063,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,hulkenberg_2019_9,Austrian Grand Prix,hulkenberg,renault,30,0.3928526316378318,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,kevin_magnussen_2019_9,Austrian Grand Prix,kevin_magnussen,haas,30,-0.5082718542038439,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,kubica_2019_9,Austrian Grand Prix,kubica,williams,30,-1.7872878078181564,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,kvyat_2019_9,Austrian Grand Prix,kvyat,toro_rosso,30,0.10241306093443223,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,leclerc_2019_9,Austrian Grand Prix,leclerc,ferrari,30,0.4491576039747133,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,max_verstappen_2019_9,Austrian Grand Prix,max_verstappen,red_bull,30,1.945512703133184,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,norris_2019_9,Austrian Grand Prix,norris,mclaren,30,0.20316450358397037,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,perez_2019_9,Austrian Grand Prix,perez,racing_point,30,-0.3730994165975098,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,raikkonen_2019_9,Austrian Grand Prix,raikkonen,alfa,30,1.0696004719852468,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,ricciardo_2019_9,Austrian Grand Prix,ricciardo,renault,30,1.0945904088121234,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,russell_2019_9,Austrian Grand Prix,russell,williams,30,-1.2870125783012494,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,sainz_2019_9,Austrian Grand Prix,sainz,mclaren,30,0.25085772620268826,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,stroll_2019_9,Austrian Grand Prix,stroll,racing_point,30,-0.5247861027434015,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,9,vettel_2019_9,Austrian Grand Prix,vettel,ferrari,30,1.578076203545215,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,475,29
2019,10,albon_2019_10,British Grand Prix,albon,toro_rosso,31,-0.3548220098539371,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,bottas_2019_10,British Grand Prix,bottas,mercedes,31,1.5085634541318802,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,gasly_2019_10,British Grand Prix,gasly,red_bull,31,-0.42176287159578363,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,hamilton_2019_10,British Grand Prix,hamilton,mercedes,31,2.5131770946826792,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,hulkenberg_2019_10,British Grand Prix,hulkenberg,renault,31,0.3713190938269312,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,kubica_2019_10,British Grand Prix,kubica,williams,31,-1.9848830956022179,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,kvyat_2019_10,British Grand Prix,kvyat,toro_rosso,31,-0.18892983735865057,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,leclerc_2019_10,British Grand Prix,leclerc,ferrari,31,0.5778902273806729,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,max_verstappen_2019_10,British Grand Prix,max_verstappen,red_bull,31,2.044993025758253,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,norris_2019_10,British Grand Prix,norris,mclaren,31,0.4020747093744048,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,perez_2019_10,British Grand Prix,perez,racing_point,31,-0.30941333675391847,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,raikkonen_2019_10,British Grand Prix,raikkonen,alfa,31,1.0735994841624261,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,ricciardo_2019_10,British Grand Prix,ricciardo,renault,31,0.9926254228353552,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,russell_2019_10,British Grand Prix,russell,williams,31,-1.4060335285597547,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,sainz_2019_10,British Grand Prix,sainz,mclaren,31,0.37024734091684086,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,stroll_2019_10,British Grand Prix,stroll,racing_point,31,-0.52156682840715,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,10,vettel_2019_10,British Grand Prix,vettel,ferrari,31,1.5547199122009883,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,495,30
2019,11,albon_2019_11,German Grand Prix,albon,toro_rosso,32,-0.3905416062552381,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,giovinazzi_2019_11,German Grand Prix,giovinazzi,alfa,32,-1.381405990686491,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,grosjean_2019_11,German Grand Prix,grosjean,haas,32,-0.4556353196932825,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,hamilton_2019_11,German Grand Prix,hamilton,mercedes,32,2.5399613702573047,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,kevin_magnussen_2019_11,German Grand Prix,kevin_magnussen,haas,32,-0.5959659052097063,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,kubica_2019_11,German Grand Prix,kubica,williams,32,-1.9720132211980814,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,kvyat_2019_11,German Grand Prix,kvyat,toro_rosso,32,-0.07005854908188254,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,max_verstappen_2019_11,German Grand Prix,max_verstappen,red_bull,32,2.0040928441935972,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,raikkonen_2019_11,German Grand Prix,raikkonen,alfa,32,1.1651619439415124,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,russell_2019_11,German Grand Prix,russell,williams,32,-1.3721297560031185,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,sainz_2019_11,German Grand Prix,sainz,mclaren,32,0.4696448091414548,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,stroll_2019_11,German Grand Prix,stroll,racing_point,32,-0.5199100198248914,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,11,vettel_2019_11,German Grand Prix,vettel,ferrari,32,1.2815872864848388,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,512,31
2019,12,albon_2019_12,Hungarian Grand Prix,albon,toro_rosso,33,-0.25486945089974433,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,bottas_2019_12,Hungarian Grand Prix,bottas,mercedes,33,1.5577202936015278,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,gasly_2019_12,Hungarian Grand Prix,gasly,red_bull,33,-0.45794697091177766,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,giovinazzi_2019_12,Hungarian Grand Prix,giovinazzi,alfa,33,-1.3979794748328864,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,hamilton_2019_12,Hungarian Grand Prix,hamilton,mercedes,33,2.389654549014273,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,hulkenberg_2019_12,Hungarian Grand Prix,hulkenberg,renault,33,0.3577312381500747,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,kevin_magnussen_2019_12,Hungarian Grand Prix,kevin_magnussen,haas,33,-0.6050942281197823,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,kubica_2019_12,Hungarian Grand Prix,kubica,williams,33,-1.7726783869350884,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,kvyat_2019_12,Hungarian Grand Prix,kvyat,toro_rosso,33,0.22700285455303312,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,leclerc_2019_12,Hungarian Grand Prix,leclerc,ferrari,33,0.6462776059499105,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,max_verstappen_2019_12,Hungarian Grand Prix,max_verstappen,red_bull,33,2.0372545868648393,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,norris_2019_12,Hungarian Grand Prix,norris,mclaren,33,0.23299047764309075,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,perez_2019_12,Hungarian Grand Prix,perez,racing_point,33,-0.5666798816506297,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,raikkonen_2019_12,Hungarian Grand Prix,raikkonen,alfa,33,1.0792512026763839,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,ricciardo_2019_12,Hungarian Grand Prix,ricciardo,renault,33,1.0123509712805303,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,russell_2019_12,Hungarian Grand Prix,russell,williams,33,-1.24898410939123,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,sainz_2019_12,Hungarian Grand Prix,sainz,mclaren,33,0.5623448869505456,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,stroll_2019_12,Hungarian Grand Prix,stroll,racing_point,33,-0.4313511703036973,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,12,vettel_2019_12,Hungarian Grand Prix,vettel,ferrari,33,1.287749721219527,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,525,32
2019,13,albon_2019_13,Belgian Grand Prix,albon,red_bull,34,-0.17170322275137184,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,bottas_2019_13,Belgian Grand Prix,bottas,mercedes,34,1.4778030041147316,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,gasly_2019_13,Belgian Grand Prix,gasly,toro_rosso,34,-0.41724905594330625,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,grosjean_2019_13,Belgian Grand Prix,grosjean,haas,34,-0.3684170490156618,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,hamilton_2019_13,Belgian Grand Prix,hamilton,mercedes,34,2.48226542965342,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,hulkenberg_2019_13,Belgian Grand Prix,hulkenberg,renault,34,0.4122005038633979,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,kevin_magnussen_2019_13,Belgian Grand Prix,kevin_magnussen,haas,34,-0.626541397669878,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,kubica_2019_13,Belgian Grand Prix,kubica,williams,34,-1.9273694558781518,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,kvyat_2019_13,Belgian Grand Prix,kvyat,toro_rosso,34,0.036088969485059554,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,leclerc_2019_13,Belgian Grand Prix,leclerc,ferrari,34,0.7050492392904154,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,perez_2019_13,Belgian Grand Prix,perez,racing_point,34,-0.4733943910332694,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,raikkonen_2019_13,Belgian Grand Prix,raikkonen,alfa,34,1.2044541697538014,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,ricciardo_2019_13,Belgian Grand Prix,ricciardo,renault,34,0.8670821425149271,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,russell_2019_13,Belgian Grand Prix,russell,williams,34,-1.2911286432890505,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
2019,13,stroll_2019_13,Belgian Grand Prix,stroll,racing_point,34,-0.5227590713602775,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,544,33
