season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf
2018,1,Australian Grand Prix,vettel,ferrari,3,1,Finished,25.0,58,vettel_2018_1,58.0,92.6428103448276,86.469,30.73735087719298,24.595103448275864,36.78740350877193,ULTRASOFT,SOFT,32.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,hamilton,mercedes,1,2,Finished,18.0,58,hamilton_2018_1,58.0,92.72963793103447,86.444,30.868649122807017,24.64475862068965,37.147603448275866,ULTRASOFT,SOFT,39.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,raikkonen,ferrari,2,3,Finished,15.0,58,raikkonen_2018_1,58.0,92.75158620689656,86.373,30.88571929824561,24.58144827586207,37.20877586206896,ULTRASOFT,SOFT,40.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,ricciardo,red_bull,8,4,Finished,12.0,58,ricciardo_2018_1,58.0,92.76468965517242,85.945,30.96221052631579,24.600741379310342,37.0808275862069,SUPERSOFT,SOFT,32.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,alonso,mclaren,10,5,Finished,10.0,58,alonso_2018_1,58.0,93.12360344827586,86.978,30.921877192982457,24.802206896551724,37.26529310344828,ULTRASOFT,SOFT,32.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,max_verstappen,red_bull,4,6,Finished,8.0,58,max_verstappen_2018_1,58.0,93.14186206896552,86.88,31.036807017543858,24.686413793103448,37.32241379310344,SUPERSOFT,SOFT,37.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,hulkenberg,renault,7,7,Finished,6.0,58,hulkenberg_2018_1,58.0,93.20610344827584,87.081,30.877140350877195,24.66251724137931,37.551965517241385,ULTRASOFT,SOFT,34.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,bottas,mercedes,15,8,Finished,4.0,58,bottas_2018_1,58.0,93.23486206896553,87.019,31.006175438596493,24.69487931034483,37.37194827586207,ULTRASOFT,SUPERSOFT,33.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,vandoorne,mclaren,11,9,Finished,2.0,58,vandoorne_2018_1,58.0,93.24489655172414,86.958,30.96521052631579,24.85003448275862,37.29003448275862,ULTRASOFT,SUPERSOFT,33.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,sainz,renault,9,10,Finished,1.0,58,sainz_2018_1,58.0,93.43112068965516,87.944,31.00394736842105,24.852,37.44836206896552,ULTRASOFT,SOFT,36.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,perez,force_india,12,11,Finished,0.0,58,perez_2018_1,58.0,93.45,87.633,31.03029824561404,24.667706896551724,37.60429310344828,ULTRASOFT,SOFT,34.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,ocon,force_india,14,12,Finished,0.0,58,ocon_2018_1,58.0,93.68208620689654,87.6,31.05933333333333,24.752379310344825,37.71377586206896,ULTRASOFT,SOFT,35.0,2.0,1.0,1.0,finished,classificado,False
2018,1,Australian Grand Prix,leclerc,sauber,18,13,Finished,0.0,58,leclerc_2018_1,58.0,93.949,88.759,30.975736842105263,24.883655172413796,37.89972413793104,SUPERSOFT,ULTRASOFT,31.0,3.0,2.0,2.0,finished,classificado,False
2018,1,Australian Grand Prix,stroll,williams,13,14,Finished,0.0,58,stroll_2018_1,58.0,93.99260344827586,88.511,31.15859649122807,24.980517241379317,37.70356896551724,SUPERSOFT,ULTRASOFT,29.0,3.0,2.0,2.0,finished,classificado,False
2018,1,Australian Grand Prix,brendon_hartley,toro_rosso,16,15,+1 Lap,0.0,57,brendon_hartley_2018_1,57.0,94.66243859649124,88.176,31.27407142857143,24.9160701754386,38.293894736842105,SOFT,ULTRASOFT,33.0,2.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,vettel,ferrari,1,1,Finished,25.0,57,vettel_2018_2,57.0,96.88858928571427,94.453,31.1384,41.791125,23.96026785714286,SUPERSOFT,SOFT,39.0,2.0,1.0,1.0,finished,classificado,False
2018,2,Bahrain Grand Prix,bottas,mercedes,3,2,Finished,18.0,57,bottas_2018_2,57.0,96.90201785714284,93.74,31.04809090909091,41.91933928571429,23.91801785714286,SUPERSOFT,MEDIUM,37.0,2.0,1.0,1.0,finished,classificado,False
2018,2,Bahrain Grand Prix,hamilton,mercedes,9,3,Finished,15.0,57,hamilton_2018_2,57.0,97.01046428571428,93.953,31.006327272727276,41.92660714285714,24.003232142857144,SOFT,MEDIUM,31.0,2.0,1.0,1.0,finished,classificado,False
2018,2,Bahrain Grand Prix,gasly,toro_rosso,5,4,Finished,12.0,57,gasly_2018_2,57.0,97.98323214285712,94.863,31.81910909090909,42.07155357142857,24.057089285714284,SUPERSOFT,SUPERSOFT,26.0,3.0,2.0,2.0,finished,classificado,False
2018,2,Bahrain Grand Prix,kevin_magnussen,haas,6,5,Finished,10.0,57,kevin_magnussen_2018_2,57.0,98.19273684210526,94.327,31.72814545454545,42.31760714285714,24.111232142857144,SUPERSOFT,SOFT,30.0,3.0,2.0,2.0,finished,classificado,False
2018,2,Bahrain Grand Prix,hulkenberg,renault,7,6,Finished,8.0,57,hulkenberg_2018_2,57.0,98.61340350877192,94.667,31.73994545454545,42.43410714285714,24.40278571428572,SUPERSOFT,SUPERSOFT,24.0,3.0,2.0,2.0,finished,classificado,False
2018,2,Bahrain Grand Prix,alonso,mclaren,13,7,+1 Lap,6.0,56,alonso_2018_2,56.0,98.63482142857144,94.168,31.921907407407407,42.20663636363637,24.44818181818182,SOFT,MEDIUM,25.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,vandoorne,mclaren,14,8,+1 Lap,4.0,56,vandoorne_2018_2,56.0,98.805875,95.131,32.035472727272726,42.19550909090909,24.50067272727273,SUPERSOFT,MEDIUM,28.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,ericsson,sauber,17,9,+1 Lap,2.0,56,ericsson_2018_2,56.0,98.88492857142856,95.093,31.703333333333333,42.54078181818182,24.560654545454547,SOFT,MEDIUM,33.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,ocon,force_india,8,10,+1 Lap,1.0,56,ocon_2018_2,56.0,98.994375,95.043,31.87462962962963,42.593272727272726,24.491727272727275,SUPERSOFT,SOFT,21.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,sainz,renault,10,11,+1 Lap,0.0,56,sainz_2018_2,56.0,99.1125892857143,95.535,31.89437037037037,42.5994,24.54887272727273,SUPERSOFT,SOFT,40.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,leclerc,sauber,19,12,+1 Lap,0.0,56,leclerc_2018_2,56.0,99.20669642857142,95.058,32.02337037037037,42.55427272727273,24.552436363636364,SOFT,MEDIUM,31.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,grosjean,haas,16,13,+1 Lap,0.0,56,grosjean_2018_2,56.0,99.26867857142858,94.053,32.237,42.39803636363636,24.576,SUPERSOFT,SUPERSOFT,17.0,4.0,3.0,3.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,stroll,williams,20,14,+1 Lap,0.0,56,stroll_2018_2,55.0,99.15269090909092,95.266,31.704277777777776,42.71154545454546,24.646629629629636,SOFT,MEDIUM,26.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,sirotkin,williams,18,15,+1 Lap,0.0,56,sirotkin_2018_2,56.0,99.63705357142858,94.563,32.19042592592592,42.76825454545455,24.616345454545456,SOFT,SOFT,21.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,perez,force_india,12,16,+1 Lap,0.0,56,perez_2018_2,56.0,99.13339285714288,95.075,31.85798181818182,42.61205454545455,24.541490909090907,SOFT,SUPERSOFT,24.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,2,Bahrain Grand Prix,brendon_hartley,toro_rosso,11,17,+1 Lap,0.0,56,brendon_hartley_2018_2,56.0,99.133875,94.689,32.16748148148148,42.55290909090909,24.35841818181818,SUPERSOFT,SUPERSOFT,22.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,3,Chinese Grand Prix,ricciardo,red_bull,6,1,Finished,25.0,56,ricciardo_2018_3,56.0,100.4982962962963,95.785,27.679290909090916,30.40878571428572,44.303125,ULTRASOFT,ULTRASOFT,49.0,2.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,bottas,mercedes,3,2,Finished,18.0,56,bottas_2018_3,56.0,100.4470925925926,96.987,27.51310909090909,30.67105357142857,44.39142857142857,SOFT,SOFT,49.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,raikkonen,ferrari,2,3,Finished,15.0,56,raikkonen_2018_3,56.0,101.617,96.456,27.41163636363636,30.628375,44.533125,SOFT,SOFT,49.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,hamilton,mercedes,4,4,Finished,12.0,56,hamilton_2018_3,56.0,100.73324074074074,96.878,27.36198181818182,30.778660714285717,44.55825,SOFT,SOFT,48.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,max_verstappen,red_bull,5,5,Finished,10.0,56,max_verstappen_2018_3,56.0,100.5494074074074,96.206,27.632272727272728,30.49430357142857,44.464017857142856,ULTRASOFT,ULTRASOFT,48.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,hulkenberg,renault,7,6,Finished,8.0,56,hulkenberg_2018_3,56.0,101.9296181818182,96.881,27.6562,30.725625,44.382428571428576,ULTRASOFT,ULTRASOFT,48.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,alonso,mclaren,13,7,Finished,6.0,56,alonso_2018_3,56.0,102.98248214285717,97.234,27.350472727272727,31.058017857142858,44.50335714285715,SOFT,SOFT,46.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,vettel,ferrari,1,8,Finished,4.0,56,vettel_2018_3,56.0,100.9647037037037,97.479,27.5948,30.78848214285714,44.67239285714286,SOFT,SOFT,47.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,sainz,renault,9,9,Finished,2.0,56,sainz_2018_3,56.0,102.203,97.754,27.696018181818182,30.976107142857146,44.35782142857143,ULTRASOFT,ULTRASOFT,48.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,kevin_magnussen,haas,11,10,Finished,1.0,56,kevin_magnussen_2018_3,56.0,103.14239285714288,98.152,27.538654545454545,30.90725,44.63223214285715,SOFT,SOFT,49.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,ocon,force_india,12,11,Finished,0.0,56,ocon_2018_3,56.0,103.2219642857143,97.985,27.588018181818175,31.095125,44.47246428571429,SOFT,SOFT,45.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,perez,force_india,8,12,Finished,0.0,56,perez_2018_3,56.0,103.23401785714285,97.673,27.633054545454545,31.186035714285712,44.36341071428571,ULTRASOFT,ULTRASOFT,48.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,vandoorne,mclaren,14,13,Finished,0.0,56,vandoorne_2018_3,56.0,103.31701785714286,98.137,27.481018181818182,31.04782142857143,44.71232142857143,SOFT,SOFT,45.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,stroll,williams,18,14,Finished,0.0,56,stroll_2018_3,56.0,103.42625,98.5,27.537127272727272,31.092303571428573,44.725160714285714,SOFT,SOFT,45.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,sirotkin,williams,16,15,Finished,0.0,56,sirotkin_2018_3,56.0,103.475375,98.624,27.942854545454544,30.95408928571429,44.5075,SOFT,SOFT,45.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,ericsson,sauber,20,16,Finished,0.0,56,ericsson_2018_3,56.0,101.60718518518516,98.386,27.70810909090909,30.94716071428571,44.81558928571429,SOFT,SOFT,45.0,2.0,1.0,1.0,finished,classificado,False
2018,3,Chinese Grand Prix,grosjean,haas,10,17,Finished,0.0,56,grosjean_2018_3,56.0,103.60135714285715,97.41,27.964836363636365,30.924196428571427,44.66491071428572,ULTRASOFT,ULTRASOFT,48.0,2.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,gasly,toro_rosso,17,18,Finished,0.0,56,gasly_2018_3,56.0,102.36129090909093,98.367,27.962127272727272,31.007875,44.38332142857143,MEDIUM,MEDIUM,45.0,3.0,2.0,2.0,finished,classificado,False
2018,3,Chinese Grand Prix,leclerc,sauber,19,19,Finished,0.0,56,leclerc_2018_3,56.0,101.8797037037037,98.808,27.982345454545456,31.026946428571428,44.80948214285714,SOFT,SOFT,45.0,2.0,1.0,1.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,hamilton,mercedes,2,1,Finished,25.0,51,hamilton_2018_4,51.0,109.16035,105.412,42.78336,48.73552941176471,30.52445098039216,SUPERSOFT,SUPERSOFT,26.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,raikkonen,ferrari,6,2,Finished,18.0,51,raikkonen_2018_4,51.0,111.07514634146342,106.523,42.874,49.07094117647059,30.0691568627451,SOFT,ULTRASOFT,49.0,2.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,perez,force_india,8,3,Finished,15.0,51,perez_2018_4,51.0,111.08578048780488,106.206,43.0824,49.31372549019608,29.618529411764708,ULTRASOFT,SOFT,38.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,vettel,ferrari,1,4,Finished,12.0,51,vettel_2018_4,51.0,108.9749,105.53,42.6808,48.67082352941176,30.83456862745098,SUPERSOFT,SUPERSOFT,32.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,sainz,renault,9,5,Finished,10.0,51,sainz_2018_4,51.0,111.4448292682927,106.856,42.90816,48.9801568627451,30.176019607843138,ULTRASOFT,SOFT,25.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,leclerc,sauber,13,6,Finished,8.0,51,leclerc_2018_4,51.0,111.90134146341464,107.403,42.863224489795925,49.17345098039216,30.125215686274508,SUPERSOFT,SUPERSOFT,23.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,alonso,mclaren,12,7,Finished,6.0,51,alonso_2018_4,51.0,112.77453658536588,107.449,42.83224,49.15513725490196,30.0621568627451,SOFT,SOFT,39.0,2.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,stroll,williams,10,8,Finished,4.0,51,stroll_2018_4,51.0,111.97097560975612,106.815,42.98808,49.10988235294117,30.095666666666663,SUPERSOFT,SUPERSOFT,22.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,vandoorne,mclaren,16,9,Finished,2.0,51,vandoorne_2018_4,51.0,114.66486046511628,107.666,43.11262,48.86394117647059,30.19147058823529,SUPERSOFT,ULTRASOFT,16.0,5.0,4.0,4.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,brendon_hartley,toro_rosso,19,10,Finished,1.0,51,brendon_hartley_2018_4,51.0,114.05440476190476,108.288,42.42285714285714,49.68066666666667,30.09309803921569,ULTRASOFT,ULTRASOFT,21.0,3.0,3.0,3.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,ericsson,sauber,18,11,Finished,0.0,51,ericsson_2018_4,51.0,118.32676086956522,107.925,43.78086,48.515647058823525,29.80596078431373,SOFT,ULTRASOFT,18.0,4.0,4.0,4.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,gasly,toro_rosso,17,12,Finished,0.0,51,gasly_2018_4,51.0,113.91669047619048,108.035,42.84414,49.40607843137255,30.147019607843134,ULTRASOFT,SOFT,27.0,3.0,2.0,2.0,finished,classificado,False
2018,4,Azerbaijan Grand Prix,kevin_magnussen,haas,15,13,Finished,0.0,51,kevin_magnussen_2018_4,51.0,115.56711627906978,108.155,42.87132653061225,49.44878431372549,30.07117647058824,SOFT,SOFT,38.0,2.0,2.0,2.0,finished,classificado,False
2018,5,Spanish Grand Prix,hamilton,mercedes,1,1,Finished,25.0,66,hamilton_2018_5,66.0,85.75664615384615,79.133,25.406169230769237,32.23762121212121,29.15519696969697,SOFT,MEDIUM,41.0,2.0,1.0,1.0,finished,classificado,False
2018,5,Spanish Grand Prix,bottas,mercedes,2,2,Finished,18.0,66,bottas_2018_5,66.0,86.06884615384615,79.478,25.414646153846157,32.3444393939394,29.333954545454542,SOFT,MEDIUM,47.0,2.0,1.0,1.0,finished,classificado,False
2018,5,Spanish Grand Prix,max_verstappen,red_bull,5,3,Finished,15.0,66,max_verstappen_2018_5,66.0,86.16466153846153,79.422,25.679615384615385,32.52140909090909,28.973757575757578,SOFT,SOFT,36.0,2.0,1.0,1.0,finished,classificado,False
2018,5,Spanish Grand Prix,vettel,ferrari,3,4,Finished,12.0,66,vettel_2018_5,66.0,86.17709230769232,79.128,25.77272307692308,32.30754545454545,29.13039393939394,SOFT,MEDIUM,25.0,3.0,2.0,2.0,finished,classificado,False
2018,5,Spanish Grand Prix,ricciardo,red_bull,6,5,Finished,10.0,66,ricciardo_2018_5,66.0,86.51683076923076,78.441,25.82636923076923,32.58257575757575,29.11354545454545,SOFT,MEDIUM,35.0,2.0,1.0,1.0,finished,classificado,False
2018,5,Spanish Grand Prix,kevin_magnussen,haas,7,6,+1 Lap,8.0,65,kevin_magnussen_2018_5,65.0,87.379828125,80.246,26.079375,32.92570769230769,29.36498461538461,SOFT,MEDIUM,35.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,5,Spanish Grand Prix,sainz,renault,9,7,+1 Lap,6.0,65,sainz_2018_5,65.0,87.95315625,81.324,26.078,33.21523076923077,29.633892307692307,SOFT,MEDIUM,40.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,5,Spanish Grand Prix,alonso,mclaren,8,8,+1 Lap,4.0,65,alonso_2018_5,65.0,88.0100625,80.727,25.868234375,33.26364615384615,29.81003076923077,SUPERSOFT,MEDIUM,44.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,5,Spanish Grand Prix,perez,force_india,15,9,+2 Laps,2.0,64,perez_2018_5,64.0,88.51044444444445,81.128,26.09631746031746,33.5788125,29.754921875,SOFT,SOFT,30.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,5,Spanish Grand Prix,leclerc,sauber,14,10,+2 Laps,1.0,64,leclerc_2018_5,64.0,88.55585714285715,82.122,26.081190476190475,33.55478125,29.910390625,SOFT,MEDIUM,44.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,5,Spanish Grand Prix,stroll,williams,18,11,+2 Laps,0.0,64,stroll_2018_5,64.0,88.66655555555556,82.095,26.063650793650798,33.66753125,29.867984375,SOFT,MEDIUM,44.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,5,Spanish Grand Prix,brendon_hartley,toro_rosso,20,12,+2 Laps,0.0,64,brendon_hartley_2018_5,64.0,88.85739682539682,81.439,26.110206349206347,33.5483125,30.02559375,SOFT,MEDIUM,31.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,5,Spanish Grand Prix,ericsson,sauber,17,13,+2 Laps,0.0,64,ericsson_2018_5,64.0,88.94446031746033,82.487,26.12011111111111,33.591578125,30.0056875,MEDIUM,MEDIUM,34.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,5,Spanish Grand Prix,sirotkin,williams,19,14,+3 Laps,0.0,63,sirotkin_2018_5,63.0,91.07001587301588,82.68,26.449516129032254,33.918507936507936,30.501380952380952,SOFT,MEDIUM,22.0,4.0,3.0,3.0,+3 laps,classificado,False
2018,6,Monaco Grand Prix,ricciardo,red_bull,1,1,Finished,25.0,78,ricciardo_2018_6,78.0,79.1641923076923,75.562,21.270064935064937,36.64347435897436,21.207346153846157,HYPERSOFT,ULTRASOFT,61.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,vettel,ferrari,2,2,Finished,18.0,78,vettel_2018_6,78.0,79.25824358974359,76.065,21.034896103896106,36.81265384615385,21.353705128205128,HYPERSOFT,ULTRASOFT,62.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,hamilton,mercedes,3,3,Finished,15.0,78,hamilton_2018_6,78.0,79.38230769230769,76.27,20.90032467532468,36.90962820512821,21.505025641025643,HYPERSOFT,ULTRASOFT,71.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,raikkonen,ferrari,4,4,Finished,12.0,78,raikkonen_2018_6,78.0,79.39658974358974,76.392,20.85881818181818,36.96012820512821,21.50396153846154,HYPERSOFT,ULTRASOFT,61.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,bottas,mercedes,5,5,Finished,10.0,78,bottas_2018_6,78.0,79.4055,76.312,20.74635064935065,37.15234615384615,21.425115384615385,HYPERSOFT,SUPERSOFT,61.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,ocon,force_india,6,6,Finished,8.0,78,ocon_2018_6,78.0,79.46761538461539,77.027,20.96736363636364,36.88405128205128,21.531230769230767,HYPERSOFT,SUPERSOFT,55.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,gasly,toro_rosso,10,7,Finished,6.0,78,gasly_2018_6,78.0,79.4761282051282,77.099,20.76336363636364,36.99842307692308,21.60685897435897,HYPERSOFT,SUPERSOFT,41.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,hulkenberg,renault,11,8,Finished,4.0,78,hulkenberg_2018_6,78.0,79.48264102564102,76.061,20.786103896103896,37.02526923076923,21.558743589743592,ULTRASOFT,ULTRASOFT,49.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,max_verstappen,red_bull,20,9,Finished,2.0,78,max_verstappen_2018_6,78.0,79.48876923076922,74.26,20.826818181818183,36.9879358974359,21.532307692307693,ULTRASOFT,ULTRASOFT,46.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,sainz,renault,8,10,Finished,1.0,78,sainz_2018_6,78.0,80.04897435897435,77.491,20.909,37.408243589743584,21.63434615384616,HYPERSOFT,ULTRASOFT,62.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,ericsson,sauber,16,11,Finished,0.0,78,ericsson_2018_6,78.0,80.05988461538462,76.936,21.1558051948052,37.233,21.54021794871795,ULTRASOFT,SUPERSOFT,61.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,perez,force_india,9,12,Finished,0.0,78,perez_2018_6,78.0,80.06753846153846,77.546,21.12962337662338,37.22212820512821,21.616,HYPERSOFT,SUPERSOFT,57.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,kevin_magnussen,haas,19,13,Finished,0.0,78,kevin_magnussen_2018_6,78.0,80.12346153846154,77.476,21.194376623376623,37.29711538461539,21.490166666666667,ULTRASOFT,SUPERSOFT,62.0,2.0,1.0,1.0,finished,classificado,False
2018,6,Monaco Grand Prix,vandoorne,mclaren,12,14,+1 Lap,0.0,77,vandoorne_2018_6,77.0,80.19531168831169,76.864,21.164578947368422,37.318090909090905,21.59406493506493,ULTRASOFT,SUPERSOFT,52.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,6,Monaco Grand Prix,grosjean,haas,18,15,+1 Lap,0.0,77,grosjean_2018_6,77.0,80.58506493506493,74.822,21.247552631578948,37.35075324675324,21.83984415584416,ULTRASOFT,SUPERSOFT,54.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,6,Monaco Grand Prix,sirotkin,williams,13,16,+1 Lap,0.0,77,sirotkin_2018_6,77.0,80.8627012987013,75.325,21.124,37.4972987012987,22.127207792207795,HYPERSOFT,ULTRASOFT,30.0,4.0,3.0,3.0,+1 lap,classificado,False
2018,6,Monaco Grand Prix,stroll,williams,17,17,+2 Laps,0.0,76,stroll_2018_6,76.0,81.67786842105264,74.944,21.083586666666665,37.88306578947368,22.57369736842105,ULTRASOFT,HYPERSOFT,26.0,4.0,3.0,3.0,+2 laps,classificado,False
2018,7,Canadian Grand Prix,vettel,ferrari,1,1,Finished,25.0,68,vettel_2018_7,70.0,78.03325714285714,73.964,21.467144927536232,25.05517142857143,31.45498571428572,ULTRASOFT,ULTRASOFT,38.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,bottas,mercedes,2,2,Finished,18.0,68,bottas_2018_7,70.0,78.11578571428572,73.992,21.509434782608697,24.95942857142857,31.57655714285714,ULTRASOFT,ULTRASOFT,38.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,max_verstappen,red_bull,3,3,Finished,15.0,68,max_verstappen_2018_7,70.0,78.11745714285713,73.864,21.48495652173913,24.98791428571429,31.563585714285715,HYPERSOFT,SUPERSOFT,54.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,ricciardo,red_bull,6,4,Finished,12.0,68,ricciardo_2018_7,70.0,78.28490000000001,73.835,21.5986231884058,25.1315,31.461342857142856,HYPERSOFT,SUPERSOFT,53.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,hamilton,mercedes,4,5,Finished,10.0,68,hamilton_2018_7,70.0,78.33984285714286,74.183,21.650753623188407,25.030285714285714,31.572314285714285,ULTRASOFT,SUPERSOFT,54.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,raikkonen,ferrari,5,6,Finished,8.0,68,raikkonen_2018_7,70.0,78.42450000000001,74.075,21.8334347826087,25.117800000000003,31.37858571428572,ULTRASOFT,SUPERSOFT,38.0,2.0,1.0,1.0,finished,classificado,False
2018,7,Canadian Grand Prix,hulkenberg,renault,7,7,+1 Lap,6.0,67,hulkenberg_2018_7,69.0,79.52398550724638,75.488,22.049794117647057,25.491942028985505,31.878478260869564,HYPERSOFT,SUPERSOFT,56.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,7,Canadian Grand Prix,sainz,renault,9,8,+1 Lap,4.0,67,sainz_2018_7,69.0,79.57914492753623,75.666,22.125514705882352,25.518304347826085,31.829,HYPERSOFT,SUPERSOFT,55.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,7,Canadian Grand Prix,ocon,force_india,8,9,+1 Lap,2.0,67,ocon_2018_7,69.0,79.60095652173914,75.498,22.14813235294118,25.642028985507245,31.71075362318841,HYPERSOFT,SUPERSOFT,58.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,7,Canadian Grand Prix,leclerc,sauber,13,10,+1 Lap,1.0,67,leclerc_2018_7,69.0,79.74392753623188,75.351,22.0685,25.731753623188407,31.82639130434783,ULTRASOFT,SUPERSOFT,50.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,7,Canadian Grand Prix,gasly,toro_rosso,16,11,+1 Lap,0.0,67,gasly_2018_7,69.0,79.81808695652174,75.699,22.27945588235294,25.61495652173913,31.77572463768116,HYPERSOFT,SUPERSOFT,46.0,2.0,1.0,1.0,+1 lap,classificado,False
