season,round,RaceID,driver_id,constructor_id,race_name,circuit_id,finish_position
2019,17,kevin_magnussen_2019_17,kevin_magnussen,haas,Japanese Grand Prix,suzuka,15
2019,17,russell_2019_17,russell,williams,Japanese Grand Prix,suzuka,16
2019,17,kubica_2019_17,kubica,williams,Japanese Grand Prix,suzuka,17
2019,18,hamilton_2019_18,hamilton,mercedes,Mexican Grand Prix,rodriguez,1
2019,18,vettel_2019_18,vettel,ferrari,Mexican Grand Prix,rodriguez,2
2019,18,bottas_2019_18,bottas,mercedes,Mexican Grand Prix,rodriguez,3
2019,18,leclerc_2019_18,leclerc,ferrari,Mexican Grand Prix,rodriguez,4
2019,18,albon_2019_18,albon,red_bull,Mexican Grand Prix,rodriguez,5
2019,18,max_verstappen_2019_18,max_verstappen,red_bull,Mexican Grand Prix,rodriguez,6
2019,18,perez_2019_18,perez,racing_point,Mexican Grand Prix,rodriguez,7
2019,18,ricciardo_2019_18,ricciardo,renault,Mexican Grand Prix,rodriguez,8
2019,18,gasly_2019_18,gasly,toro_rosso,Mexican Grand Prix,rodriguez,9
2019,18,hulkenberg_2019_18,hulkenberg,renault,Mexican Grand Prix,rodriguez,10
2019,18,kvyat_2019_18,kvyat,toro_rosso,Mexican Grand Prix,rodriguez,11
2019,18,stroll_2019_18,stroll,racing_point,Mexican Grand Prix,rodriguez,12
2019,18,sainz_2019_18,sainz,mclaren,Mexican Grand Prix,rodriguez,13
2019,18,giovinazzi_2019_18,giovinazzi,alfa,Mexican Grand Prix,rodriguez,14
2019,18,kevin_magnussen_2019_18,kevin_magnussen,haas,Mexican Grand Prix,rodriguez,15
2019,18,russell_2019_18,russell,williams,Mexican Grand Prix,rodriguez,16
2019,18,grosjean_2019_18,grosjean,haas,Mexican Grand Prix,rodriguez,17
2019,18,kubica_2019_18,kubica,williams,Mexican Grand Prix,rodriguez,18
2019,19,bottas_2019_19,bottas,mercedes,United States Grand Prix,americas,1
2019,19,hamilton_2019_19,hamilton,mercedes,United States Grand Prix,americas,2
2019,19,max_verstappen_2019_19,max_verstappen,red_bull,United States Grand Prix,americas,3
2019,19,leclerc_2019_19,leclerc,ferrari,United States Grand Prix,americas,4
2019,19,albon_2019_19,albon,red_bull,United States Grand Prix,americas,5
2019,19,ricciardo_2019_19,ricciardo,renault,United States Grand Prix,americas,6
2019,19,norris_2019_19,norris,mclaren,United States Grand Prix,americas,7
2019,19,sainz_2019_19,sainz,mclaren,United States Grand Prix,americas,8
2019,19,hulkenberg_2019_19,hulkenberg,renault,United States Grand Prix,americas,9
2019,19,perez_2019_19,perez,racing_point,United States Grand Prix,americas,10
2019,19,raikkonen_2019_19,raikkonen,alfa,United States Grand Prix,americas,11
2019,19,kvyat_2019_19,kvyat,toro_rosso,United States Grand Prix,americas,12
2019,19,stroll_2019_19,stroll,racing_point,United States Grand Prix,americas,13
2019,19,giovinazzi_2019_19,giovinazzi,alfa,United States Grand Prix,americas,14
2019,19,grosjean_2019_19,grosjean,haas,United States Grand Prix,americas,15
2019,19,russell_2019_19,russell,williams,United States Grand Prix,americas,17
2019,20,max_verstappen_2019_20,max_verstappen,red_bull,Brazilian Grand Prix,interlagos,1
2019,20,gasly_2019_20,gasly,toro_rosso,Brazilian Grand Prix,interlagos,2
2019,20,sainz_2019_20,sainz,mclaren,Brazilian Grand Prix,interlagos,3
2019,20,raikkonen_2019_20,raikkonen,alfa,Brazilian Grand Prix,interlagos,4
2019,20,giovinazzi_2019_20,giovinazzi,alfa,Brazilian Grand Prix,interlagos,5
2019,20,ricciardo_2019_20,ricciardo,renault,Brazilian Grand Prix,interlagos,6
2019,20,hamilton_2019_20,hamilton,mercedes,Brazilian Grand Prix,interlagos,7
2019,20,norris_2019_20,norris,mclaren,Brazilian Grand Prix,interlagos,8
2019,20,perez_2019_20,perez,racing_point,Brazilian Grand Prix,interlagos,9
2019,20,kvyat_2019_20,kvyat,toro_rosso,Brazilian Grand Prix,interlagos,10
2019,20,kevin_magnussen_2019_20,kevin_magnussen,haas,Brazilian Grand Prix,interlagos,11
2019,20,russell_2019_20,russell,williams,Brazilian Grand Prix,interlagos,12
2019,20,grosjean_2019_20,grosjean,haas,Brazilian Grand Prix,interlagos,13
2019,20,albon_2019_20,albon,red_bull,Brazilian Grand Prix,interlagos,14
2019,20,hulkenberg_2019_20,hulkenberg,renault,Brazilian Grand Prix,interlagos,15
2019,20,kubica_2019_20,kubica,williams,Brazilian Grand Prix,interlagos,16
2019,21,hamilton_2019_21,hamilton,mercedes,Abu Dhabi Grand Prix,yas_marina,1
2019,21,max_verstappen_2019_21,max_verstappen,red_bull,Abu Dhabi Grand Prix,yas_marina,2
2019,21,leclerc_2019_21,leclerc,ferrari,Abu Dhabi Grand Prix,yas_marina,3
2019,21,bottas_2019_21,bottas,mercedes,Abu Dhabi Grand Prix,yas_marina,4
2019,21,vettel_2019_21,vettel,ferrari,Abu Dhabi Grand Prix,yas_marina,5
2019,21,albon_2019_21,albon,red_bull,Abu Dhabi Grand Prix,yas_marina,6
2019,21,perez_2019_21,perez,racing_point,Abu Dhabi Grand Prix,yas_marina,7
2019,21,norris_2019_21,norris,mclaren,Abu Dhabi Grand Prix,yas_marina,8
2019,21,kvyat_2019_21,kvyat,toro_rosso,Abu Dhabi Grand Prix,yas_marina,9
2019,21,sainz_2019_21,sainz,mclaren,Abu Dhabi Grand Prix,yas_marina,10
2019,21,ricciardo_2019_21,ricciardo,renault,Abu Dhabi Grand Prix,yas_marina,11
2019,21,hulkenberg_2019_21,hulkenberg,renault,Abu Dhabi Grand Prix,yas_marina,12
2019,21,raikkonen_2019_21,raikkonen,alfa,Abu Dhabi Grand Prix,yas_marina,13
2019,21,kevin_magnussen_2019_21,kevin_magnussen,haas,Abu Dhabi Grand Prix,yas_marina,14
2019,21,grosjean_2019_21,grosjean,haas,Abu Dhabi Grand Prix,yas_marina,15
2019,21,giovinazzi_2019_21,giovinazzi,alfa,Abu Dhabi Grand Prix,yas_marina,16
2019,21,russell_2019_21,russell,williams,Abu Dhabi Grand Prix,yas_marina,17
2019,21,gasly_2019_21,gasly,toro_rosso,Abu Dhabi Grand Prix,yas_marina,18
2019,21,kubica_2019_21,kubica,williams,Abu Dhabi Grand Prix,yas_marina,19
2020,1,bottas_2020_1,bottas,mercedes,Austrian Grand Prix,red_bull_ring,1
2020,1,leclerc_2020_1,leclerc,ferrari,Austrian Grand Prix,red_bull_ring,2
2020,1,norris_2020_1,norris,mclaren,Austrian Grand Prix,red_bull_ring,3
2020,1,hamilton_2020_1,hamilton,mercedes,Austrian Grand Prix,red_bull_ring,4
2020,1,sainz_2020_1,sainz,mclaren,Austrian Grand Prix,red_bull_ring,5
2020,1,perez_2020_1,perez,racing_point,Austrian Grand Prix,red_bull_ring,6
2020,1,gasly_2020_1,gasly,alphatauri,Austrian Grand Prix,red_bull_ring,7
2020,1,ocon_2020_1,ocon,renault,Austrian Grand Prix,red_bull_ring,8
2020,1,giovinazzi_2020_1,giovinazzi,alfa,Austrian Grand Prix,red_bull_ring,9
2020,1,vettel_2020_1,vettel,ferrari,Austrian Grand Prix,red_bull_ring,10
2020,1,latifi_2020_1,latifi,williams,Austrian Grand Prix,red_bull_ring,11
2020,2,hamilton_2020_2,hamilton,mercedes,Styrian Grand Prix,red_bull_ring,1
2020,2,bottas_2020_2,bottas,mercedes,Styrian Grand Prix,red_bull_ring,2
2020,2,max_verstappen_2020_2,max_verstappen,red_bull,Styrian Grand Prix,red_bull_ring,3
2020,2,albon_2020_2,albon,red_bull,Styrian Grand Prix,red_bull_ring,4
2020,2,norris_2020_2,norris,mclaren,Styrian Grand Prix,red_bull_ring,5
2020,2,perez_2020_2,perez,racing_point,Styrian Grand Prix,red_bull_ring,6
2020,2,stroll_2020_2,stroll,racing_point,Styrian Grand Prix,red_bull_ring,7
2020,2,ricciardo_2020_2,ricciardo,renault,Styrian Grand Prix,red_bull_ring,8
2020,2,sainz_2020_2,sainz,mclaren,Styrian Grand Prix,red_bull_ring,9
2020,2,kvyat_2020_2,kvyat,alphatauri,Styrian Grand Prix,red_bull_ring,10
2020,2,raikkonen_2020_2,raikkonen,alfa,Styrian Grand Prix,red_bull_ring,11
2020,2,kevin_magnussen_2020_2,kevin_magnussen,haas,Styrian Grand Prix,red_bull_ring,12
2020,2,grosjean_2020_2,grosjean,haas,Styrian Grand Prix,red_bull_ring,13
2020,2,giovinazzi_2020_2,giovinazzi,alfa,Styrian Grand Prix,red_bull_ring,14
2020,2,gasly_2020_2,gasly,alphatauri,Styrian Grand Prix,red_bull_ring,15
2020,2,russell_2020_2,russell,williams,Styrian Grand Prix,red_bull_ring,16
2020,2,latifi_2020_2,latifi,williams,Styrian Grand Prix,red_bull_ring,17
2020,3,hamilton_2020_3,hamilton,mercedes,Hungarian Grand Prix,hungaroring,1
2020,3,max_verstappen_2020_3,max_verstappen,red_bull,Hungarian Grand Prix,hungaroring,2
2020,3,bottas_2020_3,bottas,mercedes,Hungarian Grand Prix,hungaroring,3
2020,3,stroll_2020_3,stroll,racing_point,Hungarian Grand Prix,hungaroring,4
2020,3,albon_2020_3,albon,red_bull,Hungarian Grand Prix,hungaroring,5
2020,3,vettel_2020_3,vettel,ferrari,Hungarian Grand Prix,hungaroring,6
2020,3,perez_2020_3,perez,racing_point,Hungarian Grand Prix,hungaroring,7
2020,3,ricciardo_2020_3,ricciardo,renault,Hungarian Grand Prix,hungaroring,8
2020,3,sainz_2020_3,sainz,mclaren,Hungarian Grand Prix,hungaroring,9
2020,3,kevin_magnussen_2020_3,kevin_magnussen,haas,Hungarian Grand Prix,hungaroring,10
2020,3,leclerc_2020_3,leclerc,ferrari,Hungarian Grand Prix,hungaroring,11
2020,3,kvyat_2020_3,kvyat,alphatauri,Hungarian Grand Prix,hungaroring,12
2020,3,norris_2020_3,norris,mclaren,Hungarian Grand Prix,hungaroring,13
2020,3,ocon_2020_3,ocon,renault,Hungarian Grand Prix,hungaroring,14
2020,3,raikkonen_2020_3,raikkonen,alfa,Hungarian Grand Prix,hungaroring,15
2020,3,grosjean_2020_3,grosjean,haas,Hungarian Grand Prix,hungaroring,16
2020,3,giovinazzi_2020_3,giovinazzi,alfa,Hungarian Grand Prix,hungaroring,17
2020,3,russell_2020_3,russell,williams,Hungarian Grand Prix,hungaroring,18
2020,3,latifi_2020_3,latifi,williams,Hungarian Grand Prix,hungaroring,19
2020,4,hamilton_2020_4,hamilton,mercedes,British Grand Prix,silverstone,1
2020,4,max_verstappen_2020_4,max_verstappen,red_bull,British Grand Prix,silverstone,2
2020,4,leclerc_2020_4,leclerc,ferrari,British Grand Prix,silverstone,3
2020,4,ricciardo_2020_4,ricciardo,renault,British Grand Prix,silverstone,4
2020,4,norris_2020_4,norris,mclaren,British Grand Prix,silverstone,5
2020,4,ocon_2020_4,ocon,renault,British Grand Prix,silverstone,6
2020,4,gasly_2020_4,gasly,alphatauri,British Grand Prix,silverstone,7
2020,4,albon_2020_4,albon,red_bull,British Grand Prix,silverstone,8
2020,4,stroll_2020_4,stroll,racing_point,British Grand Prix,silverstone,9
2020,4,vettel_2020_4,vettel,ferrari,British Grand Prix,silverstone,10
2020,4,bottas_2020_4,bottas,mercedes,British Grand Prix,silverstone,11
2020,4,russell_2020_4,russell,williams,British Grand Prix,silverstone,12
2020,4,sainz_2020_4,sainz,mclaren,British Grand Prix,silverstone,13
2020,4,giovinazzi_2020_4,giovinazzi,alfa,British Grand Prix,silverstone,14
2020,4,latifi_2020_4,latifi,williams,British Grand Prix,silverstone,15
2020,4,grosjean_2020_4,grosjean,haas,British Grand Prix,silverstone,16
2020,4,raikkonen_2020_4,raikkonen,alfa,British Grand Prix,silverstone,17
2020,5,max_verstappen_2020_5,max_verstappen,red_bull,70th Anniversary Grand Prix,silverstone,1
2020,5,hamilton_2020_5,hamilton,mercedes,70th Anniversary Grand Prix,silverstone,2
2020,5,bottas_2020_5,bottas,mercedes,70th Anniversary Grand Prix,silverstone,3
2020,5,leclerc_2020_5,leclerc,ferrari,70th Anniversary Grand Prix,silverstone,4
2020,5,albon_2020_5,albon,red_bull,70th Anniversary Grand Prix,silverstone,5
2020,5,stroll_2020_5,stroll,racing_point,70th Anniversary Grand Prix,silverstone,6
2020,5,hulkenberg_2020_5,hulkenberg,racing_point,70th Anniversary Grand Prix,silverstone,7
2020,5,ocon_2020_5,ocon,renault,70th Anniversary Grand Prix,silverstone,8
2020,5,norris_2020_5,norris,mclaren,70th Anniversary Grand Prix,silverstone,9
2020,5,kvyat_2020_5,kvyat,alphatauri,70th Anniversary Grand Prix,silverstone,10
2020,5,gasly_2020_5,gasly,alphatauri,70th Anniversary Grand Prix,silverstone,11
2020,5,vettel_2020_5,vettel,ferrari,70th Anniversary Grand Prix,silverstone,12
2020,5,sainz_2020_5,sainz,mclaren,70th Anniversary Grand Prix,silverstone,13
2020,5,ricciardo_2020_5,ricciardo,renault,70th Anniversary Grand Prix,silverstone,14
2020,5,raikkonen_2020_5,raikkonen,alfa,70th Anniversary Grand Prix,silverstone,15
2020,5,grosjean_2020_5,grosjean,haas,70th Anniversary Grand Prix,silverstone,16
2020,5,giovinazzi_2020_5,giovinazzi,alfa,70th Anniversary Grand Prix,silverstone,17
2020,5,russell_2020_5,russell,williams,70th Anniversary Grand Prix,silverstone,18
2020,5,latifi_2020_5,latifi,williams,70th Anniversary Grand Prix,silverstone,19
2020,6,hamilton_2020_6,hamilton,mercedes,Spanish Grand Prix,catalunya,1
2020,6,max_verstappen_2020_6,max_verstappen,red_bull,Spanish Grand Prix,catalunya,2
2020,6,bottas_2020_6,bottas,mercedes,Spanish Grand Prix,catalunya,3
2020,6,stroll_2020_6,stroll,racing_point,Spanish Grand Prix,catalunya,4
2020,6,perez_2020_6,perez,racing_point,Spanish Grand Prix,catalunya,5
2020,6,sainz_2020_6,sainz,mclaren,Spanish Grand Prix,catalunya,6
2020,6,vettel_2020_6,vettel,ferrari,Spanish Grand Prix,catalunya,7
2020,6,albon_2020_6,albon,red_bull,Spanish Grand Prix,catalunya,8
2020,6,gasly_2020_6,gasly,alphatauri,Spanish Grand Prix,catalunya,9
2020,6,norris_2020_6,norris,mclaren,Spanish Grand Prix,catalunya,10
2020,6,ricciardo_2020_6,ricciardo,renault,Spanish Grand Prix,catalunya,11
2020,6,kvyat_2020_6,kvyat,alphatauri,Spanish Grand Prix,catalunya,12
2020,6,ocon_2020_6,ocon,renault,Spanish Grand Prix,catalunya,13
2020,6,raikkonen_2020_6,raikkonen,alfa,Spanish Grand Prix,catalunya,14
2020,6,kevin_magnussen_2020_6,kevin_magnussen,haas,Spanish Grand Prix,catalunya,15
2020,6,giovinazzi_2020_6,giovinazzi,alfa,Spanish Grand Prix,catalunya,16
2020,6,russell_2020_6,russell,williams,Spanish Grand Prix,catalunya,17
2020,6,latifi_2020_6,latifi,williams,Spanish Grand Prix,catalunya,18
2020,6,grosjean_2020_6,grosjean,haas,Spanish Grand Prix,catalunya,19
2020,7,hamilton_2020_7,hamilton,mercedes,Belgian Grand Prix,spa,1
2020,7,bottas_2020_7,bottas,mercedes,Belgian Grand Prix,spa,2
2020,7,max_verstappen_2020_7,max_verstappen,red_bull,Belgian Grand Prix,spa,3
2020,7,ricciardo_2020_7,ricciardo,renault,Belgian Grand Prix,spa,4
2020,7,ocon_2020_7,ocon,renault,Belgian Grand Prix,spa,5
2020,7,albon_2020_7,albon,red_bull,Belgian Grand Prix,spa,6
2020,7,norris_2020_7,norris,mclaren,Belgian Grand Prix,spa,7
2020,7,gasly_2020_7,gasly,alphatauri,Belgian Grand Prix,spa,8
2020,7,stroll_2020_7,stroll,racing_point,Belgian Grand Prix,spa,9
2020,7,perez_2020_7,perez,racing_point,Belgian Grand Prix,spa,10
2020,7,kvyat_2020_7,kvyat,alphatauri,Belgian Grand Prix,spa,11
2020,7,raikkonen_2020_7,raikkonen,alfa,Belgian Grand Prix,spa,12
2020,7,vettel_2020_7,vettel,ferrari,Belgian Grand Prix,spa,13
2020,7,leclerc_2020_7,leclerc,ferrari,Belgian Grand Prix,spa,14
2020,7,grosjean_2020_7,grosjean,haas,Belgian Grand Prix,spa,15
2020,7,latifi_2020_7,latifi,williams,Belgian Grand Prix,spa,16
2020,7,kevin_magnussen_2020_7,kevin_magnussen,haas,Belgian Grand Prix,spa,17
2020,8,gasly_2020_8,gasly,alphatauri,Italian Grand Prix,monza,1
2020,8,sainz_2020_8,sainz,mclaren,Italian Grand Prix,monza,2
2020,8,stroll_2020_8,stroll,racing_point,Italian Grand Prix,monza,3
2020,8,norris_2020_8,norris,mclaren,Italian Grand Prix,monza,4
2020,8,bottas_2020_8,bottas,mercedes,Italian Grand Prix,monza,5
2020,8,ricciardo_2020_8,ricciardo,renault,Italian Grand Prix,monza,6
2020,8,hamilton_2020_8,hamilton,mercedes,Italian Grand Prix,monza,7
2020,8,ocon_2020_8,ocon,renault,Italian Grand Prix,monza,8
2020,8,kvyat_2020_8,kvyat,alphatauri,Italian Grand Prix,monza,9
2020,8,perez_2020_8,perez,racing_point,Italian Grand Prix,monza,10
2020,8,latifi_2020_8,latifi,williams,Italian Grand Prix,monza,11
2020,8,grosjean_2020_8,grosjean,haas,Italian Grand Prix,monza,12
2020,8,raikkonen_2020_8,raikkonen,alfa,Italian Grand Prix,monza,13
2020,8,russell_2020_8,russell,williams,Italian Grand Prix,monza,14
2020,8,albon_2020_8,albon,red_bull,Italian Grand Prix,monza,15
2020,8,giovinazzi_2020_8,giovinazzi,alfa,Italian Grand Prix,monza,16
2020,9,hamilton_2020_9,hamilton,mercedes,Tuscan Grand Prix,mugello,1
2020,9,bottas_2020_9,bottas,mercedes,Tuscan Grand Prix,mugello,2
2020,9,albon_2020_9,albon,red_bull,Tuscan Grand Prix,mugello,3
2020,9,ricciardo_2020_9,ricciardo,renault,Tuscan Grand Prix,mugello,4
2020,9,perez_2020_9,perez,racing_point,Tuscan Grand Prix,mugello,5
2020,9,norris_2020_9,norris,mclaren,Tuscan Grand Prix,mugello,6
2020,9,kvyat_2020_9,kvyat,alphatauri,Tuscan Grand Prix,mugello,7
2020,9,leclerc_2020_9,leclerc,ferrari,Tuscan Grand Prix,mugello,8
2020,9,raikkonen_2020_9,raikkonen,alfa,Tuscan Grand Prix,mugello,9
2020,9,vettel_2020_9,vettel,ferrari,Tuscan Grand Prix,mugello,10
2020,9,russell_2020_9,russell,williams,Tuscan Grand Prix,mugello,11
2020,9,grosjean_2020_9,grosjean,haas,Tuscan Grand Prix,mugello,12
2020,10,bottas_2020_10,bottas,mercedes,Russian Grand Prix,sochi,1
2020,10,max_verstappen_2020_10,max_verstappen,red_bull,Russian Grand Prix,sochi,2
2020,10,hamilton_2020_10,hamilton,mercedes,Russian Grand Prix,sochi,3
2020,10,perez_2020_10,perez,racing_point,Russian Grand Prix,sochi,4
2020,10,ricciardo_2020_10,ricciardo,renault,Russian Grand Prix,sochi,5
2020,10,leclerc_2020_10,leclerc,ferrari,Russian Grand Prix,sochi,6
2020,10,ocon_2020_10,ocon,renault,Russian Grand Prix,sochi,7
2020,10,kvyat_2020_10,kvyat,alphatauri,Russian Grand Prix,sochi,8
2020,10,gasly_2020_10,gasly,alphatauri,Russian Grand Prix,sochi,9
2020,10,albon_2020_10,albon,red_bull,Russian Grand Prix,sochi,10
2020,10,giovinazzi_2020_10,giovinazzi,alfa,Russian Grand Prix,sochi,11
2020,10,kevin_magnussen_2020_10,kevin_magnussen,haas,Russian Grand Prix,sochi,12
2020,10,vettel_2020_10,vettel,ferrari,Russian Grand Prix,sochi,13
2020,10,raikkonen_2020_10,raikkonen,alfa,Russian Grand Prix,sochi,14
2020,10,norris_2020_10,norris,mclaren,Russian Grand Prix,sochi,15
2020,10,latifi_2020_10,latifi,williams,Russian Grand Prix,sochi,16
2020,10,grosjean_2020_10,grosjean,haas,Russian Grand Prix,sochi,17
2020,10,russell_2020_10,russell,williams,Russian Grand Prix,sochi,18
2020,11,hamilton_2020_11,hamilton,mercedes,Eifel Grand Prix,nurburgring,1
2020,11,max_verstappen_2020_11,max_verstappen,red_bull,Eifel Grand Prix,nurburgring,2
2020,11,ricciardo_2020_11,ricciardo,renault,Eifel Grand Prix,nurburgring,3
2020,11,perez_2020_11,perez,racing_point,Eifel Grand Prix,nurburgring,4
2020,11,sainz_2020_11,sainz,mclaren,Eifel Grand Prix,nurburgring,5
2020,11,gasly_2020_11,gasly,alphatauri,Eifel Grand Prix,nurburgring,6
2020,11,leclerc_2020_11,leclerc,ferrari,Eifel Grand Prix,nurburgring,7
2020,11,hulkenberg_2020_11,hulkenberg,racing_point,Eifel Grand Prix,nurburgring,8
2020,11,grosjean_2020_11,grosjean,haas,Eifel Grand Prix,nurburgring,9
2020,11,giovinazzi_2020_11,giovinazzi,alfa,Eifel Grand Prix,nurburgring,10
2020,11,vettel_2020_11,vettel,ferrari,Eifel Grand Prix,nurburgring,11
2020,11,raikkonen_2020_11,raikkonen,alfa,Eifel Grand Prix,nurburgring,12
2020,11,kevin_magnussen_2020_11,kevin_magnussen,haas,Eifel Grand Prix,nurburgring,13
2020,11,latifi_2020_11,latifi,williams,Eifel Grand Prix,nurburgring,14
2020,11,kvyat_2020_11,kvyat,alphatauri,Eifel Grand Prix,nurburgring,15
2020,12,hamilton_2020_12,hamilton,mercedes,Portuguese Grand Prix,portimao,1
2020,12,bottas_2020_12,bottas,mercedes,Portuguese Grand Prix,portimao,2
2020,12,max_verstappen_2020_12,max_verstappen,red_bull,Portuguese Grand Prix,portimao,3
2020,12,leclerc_2020_12,leclerc,ferrari,Portuguese Grand Prix,portimao,4
2020,12,gasly_2020_12,gasly,alphatauri,Portuguese Grand Prix,portimao,5
2020,12,sainz_2020_12,sainz,mclaren,Portuguese Grand Prix,portimao,6
2020,12,perez_2020_12,perez,racing_point,Portuguese Grand Prix,portimao,7
2020,12,ocon_2020_12,ocon,renault,Portuguese Grand Prix,portimao,8
2020,12,ricciardo_2020_12,ricciardo,renault,Portuguese Grand Prix,portimao,9
2020,12,vettel_2020_12,vettel,ferrari,Portuguese Grand Prix,portimao,10
2020,12,raikkonen_2020_12,raikkonen,alfa,Portuguese Grand Prix,portimao,11
2020,12,albon_2020_12,albon,red_bull,Portuguese Grand Prix,portimao,12
2020,12,norris_2020_12,norris,mclaren,Portuguese Grand Prix,portimao,13
2020,12,russell_2020_12,russell,williams,Portuguese Grand Prix,portimao,14
2020,12,giovinazzi_2020_12,giovinazzi,alfa,Portuguese Grand Prix,portimao,15
2020,12,kevin_magnussen_2020_12,kevin_magnussen,haas,Portuguese Grand Prix,portimao,16
2020,12,grosjean_2020_12,grosjean,haas,Portuguese Grand Prix,portimao,17
2020,12,latifi_2020_12,latifi,williams,Portuguese Grand Prix,portimao,18
2020,12,kvyat_2020_12,kvyat,alphatauri,Portuguese Grand Prix,portimao,19
2020,13,hamilton_2020_13,hamilton,mercedes,Emilia Romagna Grand Prix,imola,1
2020,13,bottas_2020_13,bottas,mercedes,Emilia Romagna Grand Prix,imola,2
2020,13,ricciardo_2020_13,ricciardo,renault,Emilia Romagna Grand Prix,imola,3
2020,13,kvyat_2020_13,kvyat,alphatauri,Emilia Romagna Grand Prix,imola,4
2020,13,leclerc_2020_13,leclerc,ferrari,Emilia Romagna Grand Prix,imola,5
2020,13,perez_2020_13,perez,racing_point,Emilia Romagna Grand Prix,imola,6
2020,13,sainz_2020_13,sainz,mclaren,Emilia Romagna Grand Prix,imola,7
2020,13,norris_2020_13,norris,mclaren,Emilia Romagna Grand Prix,imola,8
2020,13,raikkonen_2020_13,raikkonen,alfa,Emilia Romagna Grand Prix,imola,9
2020,13,giovinazzi_2020_13,giovinazzi,alfa,Emilia Romagna Grand Prix,imola,10
2020,13,latifi_2020_13,latifi,williams,Emilia Romagna Grand Prix,imola,11
2020,13,vettel_2020_13,vettel,ferrari,Emilia Romagna Grand Prix,imola,12
2020,13,stroll_2020_13,stroll,racing_point,Emilia Romagna Grand Prix,imola,13
2020,13,grosjean_2020_13,grosjean,haas,Emilia Romagna Grand Prix,imola,14
2020,13,albon_2020_13,albon,red_bull,Emilia Romagna Grand Prix,imola,15
2020,14,hamilton_2020_14,hamilton,mercedes,Turkish Grand Prix,istanbul,1
2020,14,perez_2020_14,perez,racing_point,Turkish Grand Prix,istanbul,2
2020,14,vettel_2020_14,vettel,ferrari,Turkish Grand Prix,istanbul,3
2020,14,leclerc_2020_14,leclerc,ferrari,Turkish Grand Prix,istanbul,4
2020,14,sainz_2020_14,sainz,mclaren,Turkish Grand Prix,istanbul,5
2020,14,max_verstappen_2020_14,max_verstappen,red_bull,Turkish Grand Prix,istanbul,6
2020,14,albon_2020_14,albon,red_bull,Turkish Grand Prix,istanbul,7
2020,14,norris_2020_14,norris,mclaren,Turkish Grand Prix,istanbul,8
2020,14,stroll_2020_14,stroll,racing_point,Turkish Grand Prix,istanbul,9
2020,14,ricciardo_2020_14,ricciardo,renault,Turkish Grand Prix,istanbul,10
2020,14,ocon_2020_14,ocon,renault,Turkish Grand Prix,istanbul,11
2020,14,kvyat_2020_14,kvyat,alphatauri,Turkish Grand Prix,istanbul,12
2020,14,gasly_2020_14,gasly,alphatauri,Turkish Grand Prix,istanbul,13
2020,14,bottas_2020_14,bottas,mercedes,Turkish Grand Prix,istanbul,14
2020,14,raikkonen_2020_14,raikkonen,alfa,Turkish Grand Prix,istanbul,15
2020,14,russell_2020_14,russell,williams,Turkish Grand Prix,istanbul,16
2020,15,hamilton_2020_15,hamilton,mercedes,Bahrain Grand Prix,bahrain,1
2020,15,max_verstappen_2020_15,max_verstappen,red_bull,Bahrain Grand Prix,bahrain,2
2020,15,albon_2020_15,albon,red_bull,Bahrain Grand Prix,bahrain,3
2020,15,norris_2020_15,norris,mclaren,Bahrain Grand Prix,bahrain,4
2020,15,sainz_2020_15,sainz,mclaren,Bahrain Grand Prix,bahrain,5
2020,15,gasly_2020_15,gasly,alphatauri,Bahrain Grand Prix,bahrain,6
2020,15,ricciardo_2020_15,ricciardo,renault,Bahrain Grand Prix,bahrain,7
2020,15,bottas_2020_15,bottas,mercedes,Bahrain Grand Prix,bahrain,8
2020,15,ocon_2020_15,ocon,renault,Bahrain Grand Prix,bahrain,9
2020,15,leclerc_2020_15,leclerc,ferrari,Bahrain Grand Prix,bahrain,10
2020,15,kvyat_2020_15,kvyat,alphatauri,Bahrain Grand Prix,bahrain,11
2020,15,russell_2020_15,russell,williams,Bahrain Grand Prix,bahrain,12
2020,15,vettel_2020_15,vettel,ferrari,Bahrain Grand Prix,bahrain,13
2020,15,latifi_2020_15,latifi,williams,Bahrain Grand Prix,bahrain,14
2020,15,raikkonen_2020_15,raikkonen,alfa,Bahrain Grand Prix,bahrain,15
2020,15,giovinazzi_2020_15,giovinazzi,alfa,Bahrain Grand Prix,bahrain,16
2020,15,kevin_magnussen_2020_15,kevin_magnussen,haas,Bahrain Grand Prix,bahrain,17
2020,16,perez_2020_16,perez,racing_point,Sakhir Grand Prix,bahrain_outer,1
2020,16,ocon_2020_16,ocon,renault,Sakhir Grand Prix,bahrain_outer,2
2020,16,stroll_2020_16,stroll,racing_point,Sakhir Grand Prix,bahrain_outer,3
2020,16,sainz_2020_16,sainz,mclaren,Sakhir Grand Prix,bahrain_outer,4
2020,16,ricciardo_2020_16,ricciardo,renault,Sakhir Grand Prix,bahrain_outer,5
2020,16,albon_2020_16,albon,red_bull,Sakhir Grand Prix,bahrain_outer,6
2020,16,kvyat_2020_16,kvyat,alphatauri,Sakhir Grand Prix,bahrain_outer,7
2020,16,bottas_2020_16,bottas,mercedes,Sakhir Grand Prix,bahrain_outer,8
2020,16,russell_2020_16,russell,mercedes,Sakhir Grand Prix,bahrain_outer,9
2020,16,norris_2020_16,norris,mclaren,Sakhir Grand Prix,bahrain_outer,10
