season,round,race_name,circuit_id,driver_id,constructor_id,coluna,valor,mediana_historica,desvio_historico,limite_outlier,n_historico,criterio_historico,situacao,classificacao_auditoria,explicacao_observada
2019,8,French Grand Prix,ricard,hulkenberg,renault,tempo_total_pitstop,30.884,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,kevin_magnussen,haas,tempo_total_pitstop,30.832,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,kubica,williams,tempo_total_pitstop,29.792,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,kvyat,toro_rosso,tempo_total_pitstop,30.233,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,leclerc,ferrari,tempo_total_pitstop,30.203,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,max_verstappen,red_bull,tempo_total_pitstop,30.118,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,norris,mclaren,tempo_total_pitstop,30.576,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,perez,racing_point,tempo_total_pitstop,37.286,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,perez,racing_point,tempo_medio_pitstop,37.286,25.026,2.28790943418749,31.889728302562467,17,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,raikkonen,alfa,tempo_total_pitstop,29.975,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
