season,round,race_name,circuit_id,driver_id,constructor_id,coluna,tipo_tratamento,valor_original,valor_novo,metodo,observacao
2018,1,Australian Grand Prix,albert_park,gasly,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,1,Australian Grand Prix,albert_park,ericsson,sauber,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,1,Australian Grand Prix,albert_park,sirotkin,williams,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,2,Bahrain Grand Prix,bahrain,ricciardo,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,4,Azerbaijan Grand Prix,baku,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,4,Azerbaijan Grand Prix,baku,ocon,force_india,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,4,Azerbaijan Grand Prix,baku,sirotkin,williams,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,5,Spanish Grand Prix,catalunya,raikkonen,ferrari,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,5,Spanish Grand Prix,catalunya,grosjean,haas,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,5,Spanish Grand Prix,catalunya,gasly,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,5,Spanish Grand Prix,catalunya,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,7,Canadian Grand Prix,villeneuve,brendon_hartley,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,7,Canadian Grand Prix,villeneuve,stroll,williams,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,8,French Grand Prix,ricard,perez,force_india,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,8,French Grand Prix,ricard,ocon,force_india,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,8,French Grand Prix,ricard,gasly,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,9,Austrian Grand Prix,red_bull_ring,brendon_hartley,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,9,Austrian Grand Prix,red_bull_ring,bottas,mercedes,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,9,Austrian Grand Prix,red_bull_ring,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,10,British Grand Prix,silverstone,brendon_hartley,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,11,German Grand Prix,hockenheimring,ricciardo,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,12,Hungarian Grand Prix,hungaroring,max_verstappen,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,12,Hungarian Grand Prix,hungaroring,leclerc,sauber,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,13,Belgian Grand Prix,spa,ricciardo,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,13,Belgian Grand Prix,spa,leclerc,sauber,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,13,Belgian Grand Prix,spa,alonso,mclaren,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,13,Belgian Grand Prix,spa,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,14,Italian Grand Prix,monza,alonso,mclaren,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,14,Italian Grand Prix,monza,brendon_hartley,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,15,Singapore Grand Prix,marina_bay,ocon,force_india,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,16,Russian Grand Prix,sochi,gasly,toro_rosso,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,18,United States Grand Prix,americas,ricciardo,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,18,United States Grand Prix,americas,alonso,mclaren,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,19,Mexican Grand Prix,rodriguez,alonso,mclaren,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,20,Brazilian Grand Prix,interlagos,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,21,Abu Dhabi Grand Prix,yas_marina,ericsson,sauber,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,21,Abu Dhabi Grand Prix,yas_marina,raikkonen,ferrari,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2018,21,Abu Dhabi Grand Prix,yas_marina,hulkenberg,renault,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2019,1,Australian Grand Prix,albert_park,sainz,mclaren,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
2019,4,Azerbaijan Grand Prix,baku,gasly,red_bull,num_pitstops,ausencia_estrutural,,0.0,regra_pitstop,corrida possui dados de pitstop; ausencia do piloto considerada zero paradas
