season,meeting_key,race_session_key,qualifying_session_key,circuit_short_name,date_start,driver_number,grid_position,qualifying_lap_duration
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,63,6,69.942
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,30,7,69.962
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,87,8,69.977
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,10,9,70.002
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,27,10,70.039
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,14,11,70.001
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,23,12,70.053
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,44,13,70.1
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,18,14,70.161
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,55,15,70.472
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,1,16,70.403
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,31,17,70.438
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,43,18,70.632
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,22,19,70.711
2025,1273,9869,9865,Interlagos,2025-11-09T17:00:00+00:00,5,20,
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,4,1,107.934
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,1,2,108.257
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,55,3,108.296
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,63,4,108.803
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,81,5,108.961
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,30,6,109.062
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,14,7,109.466
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,6,8,109.554
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,16,9,109.872
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,10,10,111.54
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,27,11,112.781
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,18,12,112.85
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,31,13,112.987
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,87,14,113.094
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,43,15,113.683
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,23,16,116.22
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,12,17,116.314
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,5,18,116.674
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,44,19,117.115
2025,1274,9858,9854,Las Vegas,2025-11-23T04:00:00+00:00,22,20,116.798
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,81,1,79.387
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,4,2,79.495
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,1,3,79.651
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,63,4,79.662
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,12,5,79.846
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,6,6,80.114
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,55,7,80.287
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,14,8,80.418
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,10,9,80.477
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,16,10,80.561
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,27,11,80.353
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,30,12,80.433
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,87,13,80.438
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,23,14,80.629
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,22,15,80.761
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,31,16,80.864
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,44,17,80.907
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,18,18,81.058
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,5,19,80.534
2025,1275,9850,9846,Lusail,2025-11-30T16:00:00+00:00,43,20,81.137
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,1,1,82.207
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,4,2,82.408
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,81,3,82.437
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,63,4,82.645
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,16,5,82.73
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,14,6,82.902
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,5,7,82.904
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,31,8,82.913
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,6,9,83.072
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,22,10,
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,87,11,83.041
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,55,12,83.042
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,30,13,83.077
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,12,14,83.08
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,18,15,83.097
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,44,16,83.394
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,23,17,83.416
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,27,18,83.45
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,10,19,83.468
2025,1276,9839,9835,Yas Marina Circuit,2025-12-07T13:00:00+00:00,43,20,83.89
