season,meeting_key,session_key,driver_number,stint_number,compound,lap_start,tyre_age_at_start
2025,1276,9839,4,1,MEDIUM,1.0,0
2025,1276,9839,27,2,HARD,8.0,0
2025,1276,9839,44,2,HARD,9.0,0
2025,1276,9839,23,2,HARD,9.0,0
2025,1276,9839,10,2,HARD,14.0,0
2025,1276,9839,63,2,HARD,15.0,0
2025,1276,9839,6,2,HARD,15.0,0
2025,1276,9839,87,2,HARD,15.0,0
2025,1276,9839,5,2,HARD,16.0,0
2025,1276,9839,43,2,HARD,16.0,0
2025,1276,9839,4,2,HARD,17.0,0
2025,1276,9839,16,2,HARD,17.0,0
2025,1276,9839,14,2,HARD,17.0,1
2025,1276,9839,55,2,HARD,19.0,0
2025,1276,9839,31,2,HARD,20.0,0
2025,1276,9839,30,2,HARD,22.0,0
2025,1276,9839,1,2,HARD,24.0,0
2025,1276,9839,44,3,MEDIUM,32.0,0
2025,1276,9839,22,2,MEDIUM,33.0,0
2025,1276,9839,12,2,MEDIUM,33.0,0
2025,1276,9839,23,3,MEDIUM,34.0,0
2025,1276,9839,16,3,MEDIUM,40.0,3
2025,1276,9839,4,3,HARD,41.0,0
2025,1276,9839,10,3,MEDIUM,41.0,3
2025,1276,9839,43,3,MEDIUM,41.0,0
2025,1276,9839,81,2,MEDIUM,42.0,0
2025,1276,9839,18,2,MEDIUM,43.0,0
2025,1276,9839,27,3,MEDIUM,43.0,0
2026,1279,11234,27,1,HARD,1.0,0
2026,1279,11234,43,1,HARD,1.0,0
2026,1279,11234,6,1,MEDIUM,1.0,0
2026,1279,11234,1,1,MEDIUM,1.0,0
2026,1279,11234,31,1,,1.0,2
2026,1279,11234,10,1,,1.0,2
2026,1279,11234,55,1,SOFT,1.0,0
2026,1279,11234,30,1,,1.0,2
2026,1279,11234,14,1,SOFT,1.0,0
2026,1279,11234,18,1,MEDIUM,1.0,0
2026,1279,11234,63,1,,1.0,2
2026,1279,11234,12,1,MEDIUM,1.0,0
2026,1279,11234,23,1,,1.0,2
2026,1279,11234,77,1,HARD,1.0,0
2026,1279,11234,77,2,HARD,12.0,12
2026,1279,11234,41,1,MEDIUM,1.0,0
2026,1279,11234,87,1,MEDIUM,1.0,0
2026,1279,11234,3,1,HARD,1.0,0
2026,1279,11234,5,1,MEDIUM,1.0,0
2026,1279,11234,11,1,,1.0,2
2026,1279,11234,14,2,SOFT,11.0,0
2026,1279,11234,16,1,MEDIUM,1.0,0
2026,1279,11234,18,2,HARD,11.0,0
2026,1279,11234,44,1,MEDIUM,1.0,0
2026,1279,11234,14,3,SOFT,13.0,2
2026,1279,11234,5,2,HARD,18.0,0
2026,1279,11234,23,2,HARD,12.0,0
2026,1279,11234,30,2,HARD,11.0,0
2026,1279,11234,55,2,HARD,11.0,0
2026,1279,11234,1,2,HARD,11.0,0
2026,1279,11234,3,2,MEDIUM,18.0,0
2026,1279,11234,11,2,HARD,18.0,0
2026,1279,11234,55,3,MEDIUM,33.0,0
2026,1279,11234,43,2,HARD,9.0,9
2026,1279,11234,18,3,SOFT,26.0,0
2026,1279,11234,18,4,SOFT,34.0,0
2026,1279,11234,63,2,HARD,12.0,0
2026,1279,11234,12,2,HARD,12.0,0
2026,1279,11234,87,2,HARD,18.0,0
2026,1279,11234,11,3,SOFT,43.0,0
2026,1279,11234,43,3,SOFT,46.0,0
2026,1279,11234,41,2,HARD,18.0,0
2026,1279,11234,5,3,HARD,33.0,0
2026,1279,11234,16,2,HARD,25.0,0
2026,1279,11234,44,2,HARD,28.0,0
2026,1279,11234,10,2,HARD,11.0,0
2026,1279,11234,31,2,HARD,11.0,0
2026,1279,11234,55,4,SOFT,45.0,0
2026,1279,11234,1,3,MEDIUM,34.0,0
2026,1279,11234,3,3,HARD,41.0,0
2026,1279,11234,23,3,SOFT,33.0,0
2026,1279,11234,30,3,SOFT,33.0,0
2026,1279,11234,18,5,SOFT,39.0,0
2026,1280,11245,6,1,SOFT,1.0,3
2026,1280,11245,3,1,SOFT,1.0,3
2026,1280,11245,55,1,MEDIUM,1.0,0
2026,1280,11245,11,1,MEDIUM,1.0,0
2026,1280,11245,77,1,MEDIUM,1.0,0
2026,1280,11245,81,1,MEDIUM,1.0,0
2026,1280,11245,23,1,HARD,1.0,0
2026,1280,11245,14,1,HARD,1.0,0
2026,1280,11245,41,1,HARD,1.0,0
2026,1280,11245,12,1,MEDIUM,1.0,0
2026,1280,11245,63,1,MEDIUM,1.0,0
2026,1280,11245,87,1,MEDIUM,1.0,0
2026,1280,11245,18,1,HARD,1.0,0
2026,1280,11245,31,1,HARD,1.0,0
2026,1280,11245,30,1,MEDIUM,1.0,0
2026,1280,11245,10,1,MEDIUM,1.0,0
2026,1280,11245,1,1,HARD,1.0,0
2026,1280,11245,43,1,HARD,1.0,0
2026,1280,11245,5,1,HARD,1.0,0
2026,1280,11245,16,1,MEDIUM,1.0,0
2026,1280,11245,27,1,HARD,1.0,0
2026,1280,11245,44,1,MEDIUM,1.0,0
2026,1280,11245,6,2,HARD,2.0,0
2026,1280,11245,30,2,HARD,10.0,0
2026,1280,11245,55,2,HARD,10.0,0
2026,1280,11245,3,2,HARD,10.0,0
2026,1280,11245,12,2,HARD,11.0,0
2026,1280,11245,44,2,HARD,11.0,0
2026,1280,11245,63,2,HARD,11.0,0
2026,1280,11245,16,2,HARD,11.0,0
2026,1280,11245,10,2,HARD,11.0,0
2026,1280,11245,87,2,HARD,11.0,0
2026,1280,11245,77,2,HARD,11.0,0
2026,1280,11245,6,3,HARD,11.0,0
2026,1280,11245,11,2,HARD,12.0,0
2026,1280,11245,31,2,MEDIUM,30.0,0
2026,1280,11245,14,2,MEDIUM,32.0,0
2026,1280,11245,43,2,MEDIUM,33.0,0
2026,1280,11245,27,2,MEDIUM,36.0,0
2026,1280,11245,41,2,MEDIUM,43.0,0
2026,1280,11245,31,3,SOFT,47.0,0
2026,1281,11253,1,1,MEDIUM,1.0,0
2026,1281,11253,87,1,MEDIUM,1.0,0
2026,1281,11253,16,1,MEDIUM,1.0,0
2026,1281,11253,43,1,MEDIUM,1.0,0
2026,1281,11253,81,1,MEDIUM,1.0,0
2026,1281,11253,41,1,MEDIUM,1.0,0
2026,1281,11253,31,1,MEDIUM,1.0,0
2026,1281,11253,6,1,MEDIUM,1.0,0
2026,1281,11253,77,1,HARD,1.0,0
2026,1281,11253,87,2,HARD,17.0,0
2026,1281,11253,63,1,MEDIUM,1.0,0
2026,1281,11253,11,1,MEDIUM,1.0,0
2026,1281,11253,18,1,MEDIUM,1.0,0
2026,1281,11253,14,1,MEDIUM,1.0,0
2026,1281,11253,12,1,MEDIUM,1.0,0
2026,1281,11253,44,1,MEDIUM,1.0,0
2026,1281,11253,10,1,MEDIUM,1.0,0
2026,1281,11253,3,1,MEDIUM,1.0,0
2026,1281,11253,30,1,MEDIUM,1.0,0
2026,1281,11253,5,1,MEDIUM,1.0,0
2026,1281,11253,55,1,MEDIUM,1.0,0
2026,1281,11253,23,1,MEDIUM,1.0,0
2026,1281,11253,27,1,MEDIUM,1.0,0
2026,1281,11253,14,2,HARD,22.0,0
2026,1281,11253,18,2,HARD,22.0,0
2026,1281,11253,18,3,MEDIUM,25.0,0
2026,1281,11253,23,2,HARD,23.0,0
2026,1281,11253,23,3,SOFT,46.0,0
2026,1281,11253,23,4,SOFT,47.0,1
2026,1281,11253,23,5,SOFT,48.0,2
2026,1281,11253,23,6,SOFT,49.0,3
2026,1281,11253,12,2,HARD,23.0,0
2026,1281,11253,23,7,MEDIUM,50.0,0
2026,1281,11253,81,2,HARD,19.0,0
2026,1281,11253,16,2,HARD,18.0,0
2026,1281,11253,63,2,HARD,22.0,0
2026,1281,11253,1,2,HARD,17.0,0
2026,1281,11253,44,2,HARD,23.0,0
2026,1281,11253,14,3,MEDIUM,24.0,0
2026,1281,11253,10,2,HARD,23.0,0
2026,1281,11253,3,2,HARD,23.0,0
2026,1281,11253,77,2,MEDIUM,20.0,0
2026,1281,11253,30,2,HARD,23.0,0
2026,1281,11253,31,2,HARD,20.0,0
2026,1281,11253,27,2,HARD,24.0,0
2026,1281,11253,6,2,HARD,20.0,0
2026,1281,11253,5,2,HARD,23.0,0
2026,1281,11253,41,2,HARD,19.0,0
2026,1281,11253,55,2,HARD,23.0,0
2026,1281,11253,43,2,HARD,18.0,0
2026,1281,11253,11,2,HARD,22.0,0
2026,1284,11280,16,1,MEDIUM,1.0,0
2026,1284,11280,3,1,MEDIUM,1.0,0
2026,1284,11280,55,1,MEDIUM,1.0,0
2026,1284,11280,44,1,MEDIUM,1.0,0
2026,1284,11280,30,1,MEDIUM,1.0,0
2026,1284,11280,41,1,MEDIUM,1.0,0
2026,1284,11280,63,1,MEDIUM,1.0,0
2026,1284,11280,12,1,MEDIUM,1.0,0
2026,1284,11280,23,1,MEDIUM,1.0,3
2026,1284,11280,14,1,MEDIUM,1.0,0
2026,1284,11280,5,1,MEDIUM,1.0,0
2026,1284,11280,27,1,MEDIUM,1.0,0
2026,1284,11280,87,1,MEDIUM,1.0,0
2026,1284,11280,11,1,MEDIUM,1.0,0
2026,1284,11280,18,1,MEDIUM,1.0,0
2026,1284,11280,31,1,MEDIUM,1.0,0
2026,1284,11280,43,1,MEDIUM,1.0,0
2026,1284,11280,1,1,MEDIUM,1.0,0
2026,1284,11280,6,1,HARD,1.0,0
2026,1284,11280,77,1,MEDIUM,1.0,0
2026,1284,11280,10,1,MEDIUM,1.0,0
2026,1284,11280,81,1,MEDIUM,1.0,0
2026,1284,11280,27,2,MEDIUM,2.0,0
2026,1284,11280,3,2,HARD,7.0,0
2026,1284,11280,77,2,SOFT,7.0,0
2026,1284,11280,63,2,HARD,21.0,0
2026,1284,11280,16,2,HARD,22.0,0
2026,1284,11280,18,2,SOFT,22.0,3
2026,1284,11280,77,3,MEDIUM,22.0,0
2026,1284,11280,12,2,HARD,27.0,0
2026,1284,11280,87,2,HARD,27.0,0
2026,1284,11280,1,2,HARD,28.0,0
2026,1284,11280,44,2,HARD,28.0,0
2026,1284,11280,23,2,HARD,28.0,0
2026,1284,11280,81,2,HARD,29.0,0
2026,1284,11280,55,2,HARD,29.0,0
2026,1284,11280,41,2,HARD,29.0,0
2026,1284,11280,11,2,HARD,30.0,0
2026,1284,11280,77,4,MEDIUM,31.0,9
2026,1284,11280,43,2,HARD,32.0,0
2026,1284,11280,31,2,HARD,32.0,0
2026,1284,11280,5,2,HARD,33.0,0
2026,1284,11280,18,3,SOFT,38.0,0
2026,1284,11280,14,2,SOFT,42.0,0
