AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,season,round
35.0,18.4,False,51.0,1.4,2019,9
35.0,17.1,False,50.9,0.7,2019,9
35.1,17.8,False,50.8,0.7,2019,9
35.3,17.9,False,50.8,0.7,2019,9
35.2,17.3,False,50.8,1.0,2019,9
34.8,16.9,False,50.7,1.7,2019,9
34.5,17.8,False,50.7,1.5,2019,9
34.7,18.1,False,50.7,1.6,2019,9
34.7,17.1,False,50.8,1.5,2019,9
34.8,17.5,False,50.8,1.2,2019,9
35.0,17.1,False,50.7,0.9,2019,9
35.0,16.7,False,50.7,1.5,2019,9
34.9,16.8,False,50.5,1.3,2019,9
35.0,17.0,False,50.5,1.1,2019,9
34.9,16.9,False,50.5,1.5,2019,9
34.9,17.1,False,50.5,1.9,2019,9
34.9,16.9,False,51.0,1.6,2019,9
34.9,16.8,False,50.9,1.1,2019,9
34.9,16.9,False,50.9,1.2,2019,9
34.8,16.5,False,50.9,1.2,2019,9
34.9,16.8,False,51.0,1.0,2019,9
35.0,16.4,False,51.0,1.0,2019,9
35.1,16.1,False,51.0,2.3,2019,9
35.1,15.6,False,51.0,1.2,2019,9
35.1,16.0,False,50.9,2.1,2019,9
35.2,16.5,False,50.9,0.9,2019,9
35.2,16.9,False,50.8,2.3,2019,9
35.1,17.2,False,50.6,1.1,2019,9
35.1,16.3,False,50.6,0.9,2019,9
35.0,16.4,False,50.5,1.0,2019,9
34.9,16.7,False,50.5,1.2,2019,9
35.0,16.6,False,50.3,1.1,2019,9
34.9,16.2,False,50.3,1.1,2019,9
35.0,16.5,False,50.3,1.0,2019,9
35.1,15.9,False,50.3,1.2,2019,9
35.2,15.8,False,50.3,0.8,2019,9
35.0,16.0,False,50.3,0.7,2019,9
35.0,16.5,False,50.3,1.2,2019,9
35.0,16.5,False,50.4,1.1,2019,9
35.2,16.2,False,50.5,0.9,2019,9
35.1,15.9,False,50.3,0.7,2019,9
35.0,16.4,False,50.2,1.5,2019,9
35.1,15.9,False,50.2,1.4,2019,9
35.0,16.4,False,50.2,1.1,2019,9
34.9,16.3,False,50.2,0.9,2019,9
34.8,15.5,False,50.0,1.0,2019,9
34.6,15.6,False,50.0,1.1,2019,9
34.7,16.0,False,50.0,1.4,2019,9
34.5,16.8,False,50.0,1.3,2019,9
34.6,17.2,False,50.1,0.7,2019,9
34.5,17.4,False,50.1,0.8,2019,9
34.4,17.6,False,49.9,0.8,2019,9
34.5,17.5,False,49.8,1.3,2019,9
34.7,17.2,False,49.8,0.7,2019,9
34.8,17.2,False,49.9,0.9,2019,9
34.9,17.0,False,49.8,1.5,2019,9
34.9,17.0,False,49.7,1.4,2019,9
34.9,17.0,False,49.7,1.4,2019,9
34.9,17.0,False,49.7,1.4,2019,9
34.9,17.0,False,49.7,1.4,2019,9
34.9,17.0,False,49.7,1.4,2019,9
34.9,16.9,False,49.6,0.9,2019,9
34.5,17.6,False,49.6,1.5,2019,9
34.7,17.7,False,49.6,0.8,2019,9
34.7,17.6,False,49.6,1.0,2019,9
34.6,17.7,False,49.5,0.9,2019,9
34.5,18.0,False,49.5,1.1,2019,9
34.5,17.7,False,49.3,0.9,2019,9
34.3,17.7,False,49.3,1.7,2019,9
34.2,18.5,False,49.3,2.0,2019,9
34.1,18.9,False,49.0,1.1,2019,9
34.0,18.8,False,49.3,1.1,2019,9
17.9,67.6,False,27.8,1.3,2019,10
17.8,68.3,False,27.8,1.0,2019,10
18.0,67.6,False,28.0,1.3,2019,10
18.0,67.0,False,28.0,2.1,2019,10
17.8,67.9,False,27.7,2.0,2019,10
17.9,67.6,False,27.6,1.7,2019,10
18.0,67.7,False,27.6,1.7,2019,10
18.0,67.3,False,28.1,2.9,2019,10
17.8,67.8,False,28.2,1.9,2019,10
17.8,68.1,False,28.1,2.3,2019,10
17.8,68.3,False,27.7,1.8,2019,10
17.8,68.0,False,27.7,1.6,2019,10
17.9,68.4,False,27.8,1.6,2019,10
17.7,68.2,False,27.6,1.9,2019,10
17.6,68.8,False,27.7,2.3,2019,10
17.9,69.1,False,27.7,1.5,2019,10
18.1,67.9,False,28.3,0.6,2019,10
18.3,66.9,False,28.3,1.4,2019,10
18.2,67.2,False,28.4,2.2,2019,10
18.1,67.5,False,28.4,2.3,2019,10
18.2,67.7,False,28.5,2.2,2019,10
18.1,66.6,False,28.6,1.8,2019,10
17.9,67.4,False,28.6,1.4,2019,10
18.2,67.5,False,29.0,1.0,2019,10
18.2,67.1,False,29.2,1.7,2019,10
18.3,66.8,False,29.2,2.2,2019,10
18.3,66.1,False,29.6,2.8,2019,10
18.4,66.2,False,29.7,1.6,2019,10
18.4,65.6,False,30.3,2.4,2019,10
18.3,65.9,False,30.5,2.2,2019,10
18.6,65.9,False,31.4,1.6,2019,10
18.8,65.1,False,31.9,1.5,2019,10
18.9,64.5,False,32.5,1.6,2019,10
18.9,64.6,False,32.5,2.6,2019,10
19.0,63.2,False,32.2,1.6,2019,10
19.0,64.1,False,32.1,1.4,2019,10
19.1,63.0,False,31.8,0.4,2019,10
19.1,62.3,False,31.7,1.3,2019,10
19.0,62.3,False,31.7,0.9,2019,10
19.3,61.5,False,31.5,1.5,2019,10
19.0,60.4,False,31.5,3.1,2019,10
19.0,59.7,False,31.3,1.9,2019,10
18.8,59.2,False,31.0,2.7,2019,10
18.8,61.1,False,30.9,1.9,2019,10
18.7,61.6,False,31.1,2.6,2019,10
18.8,61.5,False,31.3,2.1,2019,10
18.7,61.1,False,31.3,1.7,2019,10
18.6,60.5,False,31.3,1.5,2019,10
18.7,60.1,False,31.2,1.1,2019,10
18.8,59.4,False,30.9,1.1,2019,10
19.0,59.0,False,31.2,1.5,2019,10
18.7,58.8,False,31.6,3.5,2019,10
18.6,59.9,False,31.8,2.0,2019,10
18.6,60.3,False,32.4,1.4,2019,10
18.9,59.9,False,33.1,0.5,2019,10
19.3,59.1,False,33.9,2.0,2019,10
19.3,59.6,False,33.9,2.7,2019,10
19.4,58.6,False,33.9,1.8,2019,10
19.3,59.2,False,34.2,2.0,2019,10
19.4,59.4,False,34.3,1.4,2019,10
19.2,59.2,False,33.9,2.4,2019,10
19.1,60.1,False,33.9,1.8,2019,10
19.2,60.0,False,33.4,1.1,2019,10
19.6,58.7,False,33.4,0.8,2019,10
19.8,58.1,False,34.5,0.5,2019,10
20.0,57.9,False,35.0,1.2,2019,10
19.9,57.9,False,35.6,0.6,2019,10
20.0,58.3,False,35.2,0.7,2019,10
19.9,57.3,False,33.6,2.4,2019,10
20.0,58.2,False,34.0,1.6,2019,10
19.9,58.5,False,33.6,1.7,2019,10
20.1,58.2,False,33.6,1.8,2019,10
20.1,57.7,False,33.3,1.3,2019,10
20.1,58.4,False,33.3,1.2,2019,10
20.2,58.2,False,34.2,1.4,2019,10
20.1,57.7,False,34.2,2.4,2019,10
19.9,58.4,False,32.9,2.5,2019,10
19.7,58.9,False,32.2,3.3,2019,10
19.6,59.1,False,31.4,2.4,2019,10
19.6,59.0,False,31.4,3.3,2019,10
19.5,59.2,False,31.3,2.1,2019,10
19.5,58.9,False,30.8,2.3,2019,10
19.5,59.3,False,30.7,2.0,2019,10
19.5,58.8,False,30.6,1.4,2019,10
19.5,58.8,False,30.5,1.7,2019,10
19.5,58.2,False,30.4,2.2,2019,10
19.5,57.8,False,30.5,2.4,2019,10
19.6,57.2,False,30.2,2.7,2019,10
19.5,57.8,False,29.8,1.6,2019,10
19.6,57.9,False,29.8,0.8,2019,10
19.7,57.8,False,29.6,1.2,2019,10
19.8,57.2,False,29.6,1.6,2019,10
19.6,58.0,False,29.6,2.9,2019,10
19.4,58.6,False,29.1,2.4,2019,10
19.2,59.8,False,29.0,3.5,2019,10
19.0,60.4,False,28.7,3.8,2019,10
19.0,60.7,False,28.5,3.5,2019,10
19.0,61.3,False,28.2,2.7,2019,10
19.1,60.7,False,28.2,2.6,2019,10
19.0,61.5,False,28.2,3.8,2019,10
19.0,61.8,False,28.1,2.9,2019,10
18.8,61.9,False,27.7,3.4,2019,10
18.7,62.3,False,27.7,3.5,2019,10
18.7,62.7,False,27.6,2.9,2019,10
18.8,62.5,False,27.7,2.8,2019,10
18.8,62.7,False,27.7,2.3,2019,10
18.7,62.8,False,27.6,3.4,2019,10
18.6,63.8,False,27.5,2.3,2019,10
18.6,63.8,False,27.5,2.5,2019,10
18.7,63.6,False,27.5,1.7,2019,10
18.7,62.7,False,27.5,2.5,2019,10
18.7,62.3,False,27.6,2.8,2019,10
18.7,61.9,False,27.8,2.8,2019,10
18.9,62.1,False,27.8,2.6,2019,10
19.0,61.4,False,27.9,1.1,2019,10
19.0,61.1,False,28.0,2.8,2019,10
18.8,61.7,False,27.9,2.9,2019,10
18.8,62.2,False,27.9,3.0,2019,10
21.0,87.9,True,26.4,0.8,2019,11
20.9,89.2,True,26.2,0.6,2019,11
21.0,88.6,True,25.9,0.5,2019,11
21.0,88.6,True,26.0,0.0,2019,11
21.0,88.2,True,26.0,1.3,2019,11
21.0,88.4,True,25.9,0.5,2019,11
21.1,88.3,True,26.2,0.7,2019,11
21.3,88.8,True,26.4,0.7,2019,11
21.3,88.1,True,26.4,0.7,2019,11
21.2,87.6,True,26.4,0.3,2019,11
21.3,88.2,True,25.9,0.6,2019,11
21.2,87.4,True,25.9,0.6,2019,11
21.1,88.7,True,25.9,0.8,2019,11
21.1,87.7,True,25.9,0.6,2019,11
21.2,88.3,True,25.9,0.8,2019,11
21.2,88.5,True,26.1,0.5,2019,11
21.0,87.4,True,26.1,0.4,2019,11
21.0,88.6,True,25.8,0.5,2019,11
21.2,88.0,True,25.8,0.6,2019,11
21.2,88.1,True,26.0,0.6,2019,11
21.0,88.2,True,25.8,0.4,2019,11
21.0,88.2,True,26.0,1.0,2019,11
21.0,88.2,True,26.0,1.0,2019,11
21.0,88.2,True,26.0,1.0,2019,11
21.0,88.2,True,26.0,1.0,2019,11
21.0,88.2,True,26.0,1.0,2019,11
21.1,89.0,True,25.9,0.7,2019,11
21.1,89.5,True,26.0,0.6,2019,11
21.3,90.3,True,26.3,0.6,2019,11
21.5,89.7,True,26.5,0.8,2019,11
21.5,89.6,True,26.5,0.7,2019,11
21.4,89.7,True,26.4,0.9,2019,11
21.3,89.4,True,26.4,0.8,2019,11
21.4,90.3,True,26.4,0.5,2019,11
21.4,90.0,True,26.6,0.9,2019,11
21.2,89.1,True,26.4,1.1,2019,11
21.2,89.3,True,26.4,0.4,2019,11
21.1,88.9,True,26.3,0.6,2019,11
21.2,88.3,True,26.3,0.7,2019,11
21.1,88.1,True,26.2,0.4,2019,11
21.1,88.2,True,26.2,1.1,2019,11
21.0,87.6,True,26.1,0.4,2019,11
21.1,88.7,True,26.1,0.4,2019,11
21.2,88.0,True,26.4,1.0,2019,11
21.3,88.5,True,26.4,1.4,2019,11
21.3,88.5,True,26.4,1.4,2019,11
21.2,88.3,True,26.1,1.0,2019,11
21.4,88.2,True,26.2,1.3,2019,11
21.5,88.5,True,26.4,2.2,2019,11
21.6,86.9,True,26.6,0.7,2019,11
21.4,87.1,True,26.2,1.0,2019,11
21.5,88.4,True,26.1,0.7,2019,11
21.7,88.3,True,26.2,0.6,2019,11
21.7,87.0,True,26.2,0.6,2019,11
21.5,88.1,True,26.1,0.9,2019,11
21.6,88.3,True,26.3,0.4,2019,11
21.6,87.5,True,26.4,0.4,2019,11
21.6,88.0,True,26.4,0.8,2019,11
21.3,86.8,True,26.0,0.7,2019,11
21.4,87.7,True,26.0,1.3,2019,11
21.4,87.8,True,26.2,0.4,2019,11
21.4,87.1,True,26.2,1.1,2019,11
21.6,88.0,True,26.2,1.3,2019,11
21.4,86.9,True,26.3,1.2,2019,11
21.4,87.5,True,26.1,0.6,2019,11
21.6,87.5,True,25.9,1.1,2019,11
21.5,87.3,True,26.1,0.6,2019,11
21.4,86.9,True,26.2,0.9,2019,11
21.3,86.6,True,26.2,0.7,2019,11
21.3,87.3,True,25.9,0.9,2019,11
21.3,87.5,True,25.9,1.0,2019,11
21.4,87.0,True,26.1,0.7,2019,11
21.4,87.4,True,26.3,0.5,2019,11
21.7,88.1,True,26.5,1.0,2019,11
21.7,87.4,True,26.5,1.2,2019,11
21.7,87.5,True,26.4,0.9,2019,11
21.9,88.3,True,26.5,0.6,2019,11
21.9,87.4,True,26.5,0.9,2019,11
21.6,87.6,True,26.5,0.6,2019,11
22.0,88.7,True,26.5,0.7,2019,11
21.9,87.6,True,26.7,1.1,2019,11
21.7,87.2,True,26.6,0.5,2019,11
21.8,88.1,True,26.7,0.8,2019,11
21.9,88.3,True,26.7,1.1,2019,11
21.8,87.1,True,26.6,1.2,2019,11
21.6,88.0,True,26.4,0.7,2019,11
21.7,88.5,True,26.4,0.6,2019,11
21.6,88.0,True,26.4,0.7,2019,11
21.6,88.0,True,26.4,0.9,2019,11
21.8,89.5,True,26.6,0.5,2019,11
21.9,89.0,True,27.1,0.5,2019,11
22.1,89.6,True,27.3,0.6,2019,11
22.1,88.4,True,27.3,0.5,2019,11
22.0,87.1,True,27.1,1.0,2019,11
21.7,87.7,True,26.8,1.2,2019,11
21.6,87.3,True,26.6,1.5,2019,11
21.4,87.8,True,26.5,1.0,2019,11
21.4,88.4,True,26.5,0.8,2019,11
21.5,87.9,True,26.6,1.3,2019,11
21.5,88.4,True,26.8,1.1,2019,11
21.8,89.2,True,27.3,0.6,2019,11
21.8,88.3,True,27.3,0.9,2019,11
21.6,88.4,True,27.0,2.2,2019,11
21.7,89.0,True,26.9,0.9,2019,11
21.8,88.5,True,27.1,0.5,2019,11
21.7,88.2,True,27.1,1.0,2019,11
21.6,86.8,True,27.2,1.7,2019,11
21.5,87.9,True,26.9,1.5,2019,11
21.6,88.2,True,26.9,1.0,2019,11
21.7,87.9,True,26.9,1.9,2019,11
21.5,87.3,True,26.7,1.9,2019,11
21.6,88.4,True,26.6,1.9,2019,11
21.6,87.2,True,26.5,1.9,2019,11
21.8,87.9,True,26.6,1.1,2019,11
21.7,87.3,True,26.9,1.0,2019,11
21.7,87.6,True,27.0,1.0,2019,11
21.8,87.7,True,27.0,0.7,2019,11
21.8,87.3,True,26.7,2.6,2019,11
21.7,87.1,True,26.7,1.6,2019,11
21.8,87.0,True,26.7,1.4,2019,11
21.6,86.1,True,26.6,2.6,2019,11
21.6,86.8,True,26.3,1.6,2019,11
21.6,86.7,True,26.2,2.1,2019,11
21.6,86.4,True,26.4,1.2,2019,11
21.6,86.6,True,26.6,0.4,2019,11
21.8,86.9,True,26.6,1.0,2019,11
21.7,86.1,True,26.6,1.7,2019,11
21.7,86.5,True,26.6,0.7,2019,11
21.9,86.3,True,26.8,1.4,2019,11
21.7,85.9,True,26.6,2.0,2019,11
21.7,86.8,True,26.3,0.7,2019,11
21.8,87.5,True,26.6,0.7,2019,11
21.8,86.1,True,26.8,2.9,2019,11
21.8,86.3,True,26.5,2.1,2019,11
21.7,86.1,True,26.5,1.7,2019,11
21.7,86.7,True,26.5,1.8,2019,11
21.8,87.5,True,26.6,0.9,2019,11
21.9,86.7,True,26.9,1.6,2019,11
21.9,86.5,True,26.9,1.7,2019,11
21.8,86.7,True,26.9,2.0,2019,11
21.8,86.6,False,26.9,1.7,2019,11
21.8,86.9,True,27.0,1.4,2019,11
21.8,86.3,True,26.9,2.2,2019,11
21.8,86.3,False,26.6,1.2,2019,11
21.8,87.0,False,26.6,1.2,2019,11
22.0,87.8,False,26.9,1.4,2019,11
21.9,86.5,False,26.8,0.7,2019,11
25.1,35.9,False,43.0,2.1,2019,12
25.1,35.6,False,41.9,1.9,2019,12
25.1,35.5,False,40.7,2.2,2019,12
25.0,35.7,False,40.5,1.4,2019,12
25.0,35.5,False,41.4,1.0,2019,12
25.2,35.4,False,44.3,0.8,2019,12
25.3,35.7,False,45.0,0.5,2019,12
25.6,34.0,False,45.7,1.2,2019,12
25.6,34.5,False,45.7,1.2,2019,12
25.7,34.2,False,46.0,1.4,2019,12
25.6,35.0,False,46.5,0.7,2019,12
25.8,34.3,False,46.5,0.8,2019,12
26.1,32.5,False,46.5,2.0,2019,12
25.9,32.6,False,46.6,1.6,2019,12
25.9,33.3,False,46.9,1.3,2019,12
26.1,32.6,False,47.1,0.7,2019,12
26.2,32.3,False,46.6,0.6,2019,12
25.9,33.3,False,46.6,0.5,2019,12
26.1,33.0,False,47.9,0.4,2019,12
26.4,32.0,False,47.9,1.9,2019,12
25.8,32.3,False,48.0,2.0,2019,12
25.1,34.1,False,46.6,1.2,2019,12
25.1,34.5,False,46.6,0.8,2019,12
25.3,33.9,False,47.2,0.9,2019,12
25.3,34.2,False,47.7,0.8,2019,12
25.6,34.2,False,48.0,0.7,2019,12
26.1,33.4,False,48.5,0.8,2019,12
26.4,33.7,False,48.5,0.5,2019,12
26.8,32.5,False,48.0,1.2,2019,12
27.0,31.8,False,47.8,2.4,2019,12
26.5,33.0,False,46.4,1.9,2019,12
26.1,34.4,False,44.8,0.9,2019,12
25.7,36.0,False,44.5,1.9,2019,12
25.9,35.7,False,44.0,1.3,2019,12
25.9,36.1,False,43.2,1.6,2019,12
26.0,34.9,False,42.9,0.8,2019,12
26.1,34.7,False,42.3,0.5,2019,12
26.0,34.5,False,41.8,1.1,2019,12
25.8,35.2,False,41.3,1.2,2019,12
25.6,35.8,False,41.3,0.9,2019,12
25.5,35.8,False,40.9,0.8,2019,12
25.4,36.0,False,40.7,0.8,2019,12
25.3,36.2,False,40.3,1.2,2019,12
25.2,36.5,False,39.6,1.7,2019,12
25.0,37.0,False,39.4,0.8,2019,12
25.0,37.1,False,39.3,0.7,2019,12
24.9,37.5,False,38.9,0.4,2019,12
25.0,37.1,False,38.9,0.6,2019,12
25.3,36.4,False,40.0,0.7,2019,12
25.6,35.9,False,41.5,0.6,2019,12
25.9,34.3,False,42.7,1.1,2019,12
25.5,35.1,False,42.7,1.7,2019,12
25.1,35.4,False,42.9,1.7,2019,12
24.9,36.0,False,43.2,1.8,2019,12
24.8,36.6,False,43.5,1.1,2019,12
25.1,36.2,False,43.7,1.6,2019,12
25.2,36.2,False,44.1,1.7,2019,12
25.6,35.6,False,44.6,1.3,2019,12
25.8,34.6,False,44.6,1.4,2019,12
25.5,35.0,False,44.7,1.4,2019,12
25.4,34.8,False,44.8,1.2,2019,12
25.2,35.1,False,44.8,1.3,2019,12
25.3,34.8,False,44.9,1.1,2019,12
25.2,35.0,False,44.9,0.9,2019,12
25.3,35.3,False,45.1,1.1,2019,12
25.7,34.7,False,45.8,0.7,2019,12
25.7,33.8,False,45.8,1.4,2019,12
25.5,34.7,False,45.8,1.3,2019,12
25.8,34.0,False,45.8,0.7,2019,12
25.7,33.8,False,45.7,0.0,2019,12
25.5,34.0,False,45.6,1.3,2019,12
25.1,34.9,False,45.6,0.5,2019,12
25.0,35.2,False,45.9,0.5,2019,12
25.0,35.2,False,46.0,0.3,2019,12
25.0,35.4,False,46.2,0.6,2019,12
25.4,35.2,False,46.1,1.9,2019,12
25.6,35.0,False,44.8,1.9,2019,12
25.9,33.8,False,44.7,1.2,2019,12
26.1,33.0,False,44.7,1.3,2019,12
26.1,32.9,False,45.0,1.3,2019,12
26.1,32.6,False,45.6,1.3,2019,12
26.2,32.3,False,45.7,1.9,2019,12
25.8,32.5,False,45.6,1.8,2019,12
25.6,33.0,False,45.4,1.2,2019,12
25.5,33.6,False,45.4,1.8,2019,12
25.3,33.4,False,45.0,2.2,2019,12
24.8,34.7,False,45.0,1.8,2019,12
24.8,34.7,False,45.2,1.3,2019,12
24.8,34.6,False,44.3,1.1,2019,12
24.8,34.9,False,42.8,1.4,2019,12
25.1,33.9,False,42.7,1.8,2019,12
25.1,34.7,False,42.0,1.8,2019,12
25.4,31.8,False,42.5,2.1,2019,12
25.8,31.0,False,43.4,1.2,2019,12
26.2,30.1,False,43.9,1.5,2019,12
26.3,29.8,False,44.3,1.4,2019,12
26.1,30.5,False,44.0,0.9,2019,12
25.9,31.0,False,44.0,1.6,2019,12
25.7,31.8,False,44.2,2.5,2019,12
25.6,32.1,False,44.2,1.2,2019,12
25.7,32.3,False,44.2,0.6,2019,12
25.8,32.6,False,44.7,1.3,2019,12
26.1,32.1,False,44.6,1.3,2019,12
26.0,31.8,False,44.6,1.4,2019,12
25.9,32.5,False,44.4,1.6,2019,12
26.0,32.0,False,44.7,0.9,2019,12
26.1,32.5,False,44.9,1.3,2019,12
26.3,31.4,False,44.8,1.2,2019,12
26.3,31.8,False,44.7,1.0,2019,12
26.3,32.5,False,44.4,0.9,2019,12
26.4,31.4,False,44.1,1.9,2019,12
26.0,31.8,False,42.4,0.9,2019,12
25.7,32.9,False,42.3,1.5,2019,12
25.7,33.1,False,42.7,0.8,2019,12
25.9,32.9,False,42.9,0.7,2019,12
26.1,32.3,False,42.9,1.6,2019,12
26.0,32.3,False,42.5,0.3,2019,12
26.0,32.6,False,41.7,0.6,2019,12
25.9,33.3,False,41.1,0.8,2019,12
25.9,33.0,False,40.7,1.4,2019,12
25.9,32.8,False,40.9,1.4,2019,12
25.9,32.6,False,41.7,0.8,2019,12
26.0,32.2,False,42.1,1.2,2019,12
26.0,32.8,False,42.4,0.6,2019,12
26.0,32.2,False,42.4,1.2,2019,12
25.7,32.7,False,42.0,0.8,2019,12
25.7,32.9,False,42.0,1.2,2019,12
25.7,33.2,False,42.1,0.7,2019,12
25.8,33.1,False,42.7,1.2,2019,12
26.2,32.6,False,42.9,1.1,2019,12
16.8,60.0,False,27.1,1.9,2019,13
16.8,58.9,False,27.0,2.2,2019,13
16.7,59.5,False,26.8,2.4,2019,13
16.8,59.5,False,26.8,2.1,2019,13
16.8,59.5,False,26.6,2.0,2019,13
16.7,59.7,False,26.6,3.6,2019,13
16.7,59.8,False,26.6,2.3,2019,13
16.8,60.2,False,27.0,2.8,2019,13
16.8,60.3,False,27.2,2.3,2019,13
16.8,60.4,False,27.7,3.1,2019,13
16.9,61.6,False,27.8,1.7,2019,13
17.1,60.5,False,28.5,2.1,2019,13
17.1,59.7,False,28.5,1.8,2019,13
17.2,60.3,False,28.2,1.6,2019,13
17.1,60.2,False,27.6,1.7,2019,13
17.1,60.7,False,27.6,1.7,2019,13
17.3,60.6,False,27.7,1.7,2019,13
17.3,60.0,False,27.6,2.8,2019,13
17.0,59.8,False,27.1,2.1,2019,13
17.0,60.6,False,26.9,2.7,2019,13
16.9,59.6,False,26.9,2.5,2019,13
16.9,60.2,False,26.9,2.0,2019,13
16.9,60.1,False,27.0,1.3,2019,13
16.9,60.5,False,27.2,0.8,2019,13
16.9,60.2,False,27.3,1.8,2019,13
16.9,60.8,False,27.3,1.2,2019,13
16.9,61.2,False,27.1,1.5,2019,13
17.0,60.7,False,27.1,2.2,2019,13
17.0,59.8,False,27.1,2.7,2019,13
17.0,60.2,False,26.8,2.5,2019,13
17.0,59.8,False,26.4,2.1,2019,13
16.9,59.8,False,26.4,2.3,2019,13
16.9,59.3,False,26.7,2.6,2019,13
16.9,59.2,False,27.0,2.4,2019,13
17.1,59.6,False,27.7,1.0,2019,13
17.2,58.3,False,27.7,1.6,2019,13
17.2,58.0,False,27.7,2.1,2019,13
17.2,56.5,False,27.7,2.7,2019,13
17.3,56.8,False,28.2,2.3,2019,13
17.3,56.1,False,29.2,2.9,2019,13
17.4,56.7,False,29.2,2.2,2019,13
17.4,56.3,False,28.6,2.1,2019,13
17.5,55.2,False,28.5,1.9,2019,13
17.5,54.9,False,28.5,3.8,2019,13
17.4,55.4,False,28.2,2.2,2019,13
17.4,56.3,False,27.8,2.0,2019,13
17.4,56.7,False,27.8,1.5,2019,13
17.4,56.8,False,27.3,1.6,2019,13
17.6,56.9,False,27.3,0.8,2019,13
17.5,55.5,False,27.1,1.5,2019,13
17.2,56.8,False,26.6,1.5,2019,13
17.3,58.1,False,26.6,2.3,2019,13
17.4,57.5,False,26.6,2.9,2019,13
17.4,57.1,False,26.8,2.5,2019,13
17.3,57.7,False,26.8,0.9,2019,13
17.3,57.8,False,27.1,1.6,2019,13
17.2,58.0,False,27.1,1.9,2019,13
17.2,57.9,False,26.8,1.1,2019,13
17.3,58.4,False,27.1,1.6,2019,13
17.4,55.9,False,27.8,1.5,2019,13
17.2,56.9,False,28.4,2.8,2019,13
17.5,56.9,False,29.0,2.2,2019,13
17.5,56.8,False,29.2,2.1,2019,13
17.6,56.0,False,29.2,0.9,2019,13
17.7,54.5,False,29.6,1.4,2019,13
17.8,54.7,False,29.8,2.5,2019,13
17.7,55.6,False,29.8,1.9,2019,13
17.8,55.2,False,29.6,0.7,2019,13
17.6,55.6,False,28.7,1.4,2019,13
17.6,56.0,False,28.2,1.0,2019,13
17.5,56.3,False,28.2,1.0,2019,13
17.6,56.6,False,28.3,0.9,2019,13
17.8,56.1,False,28.3,1.0,2019,13
17.9,55.3,False,28.3,2.2,2019,13
17.8,55.4,False,28.3,2.0,2019,13
17.7,55.7,False,28.8,2.1,2019,13
17.8,55.9,False,29.0,2.6,2019,13
17.9,55.0,False,29.3,1.7,2019,13
17.9,55.6,False,29.8,2.5,2019,13
18.0,54.6,False,29.9,0.9,2019,13
18.0,54.2,False,30.1,2.8,2019,13
17.9,55.2,False,30.4,2.9,2019,13
18.0,55.5,False,30.7,1.7,2019,13
18.2,56.3,False,30.4,1.5,2019,13
18.2,55.2,False,29.7,2.5,2019,13
17.8,55.6,False,28.9,2.8,2019,13
17.7,56.1,False,28.8,2.5,2019,13
17.5,56.8,False,28.5,3.3,2019,13
17.4,57.3,False,28.3,2.0,2019,13
17.4,57.5,False,28.3,2.6,2019,13
17.4,57.2,False,28.4,2.5,2019,13
17.5,57.6,False,28.4,2.2,2019,13
17.6,56.5,False,28.9,2.7,2019,13
17.7,56.7,False,29.4,2.6,2019,13
17.6,56.5,False,29.4,3.8,2019,13
17.4,57.2,False,28.9,2.5,2019,13
17.5,57.0,False,28.5,2.5,2019,13
17.5,56.7,False,28.2,3.0,2019,13
17.6,57.1,False,28.2,2.4,2019,13
17.8,56.0,False,28.8,2.1,2019,13
17.7,55.9,False,28.8,1.9,2019,13
17.6,56.0,False,27.8,2.7,2019,13
17.5,55.6,False,27.8,2.3,2019,13
17.5,54.5,False,28.0,2.6,2019,13
17.3,54.8,False,28.3,1.6,2019,13
17.5,54.5,False,28.9,1.4,2019,13
17.6,54.4,False,29.5,1.2,2019,13
17.8,53.8,False,29.6,2.2,2019,13
17.8,53.5,False,29.5,2.4,2019,13
17.9,53.0,False,28.9,1.9,2019,13
17.9,52.0,False,28.8,2.5,2019,13
17.8,52.4,False,28.8,1.8,2019,13
17.6,53.0,False,28.8,2.5,2019,13
17.8,52.8,False,28.9,1.8,2019,13
17.6,52.9,False,28.8,2.6,2019,13
17.6,53.4,False,28.8,0.7,2019,13
17.8,53.4,False,28.4,1.4,2019,13
17.9,53.0,False,28.0,1.8,2019,13
17.8,53.6,False,27.8,0.8,2019,13
17.8,53.8,False,27.3,1.0,2019,13
19.7,58.2,False,32.8,0.0,2019,14
20.0,58.2,False,32.8,0.7,2019,14
20.2,57.1,False,32.9,0.7,2019,14
20.5,56.7,False,33.0,0.9,2019,14
20.9,55.1,False,33.9,0.7,2019,14
21.1,52.8,False,36.0,1.2,2019,14
21.2,52.2,False,36.1,1.6,2019,14
21.1,51.8,False,36.1,1.9,2019,14
20.7,52.3,False,34.2,2.4,2019,14
20.2,54.1,False,33.5,2.0,2019,14
20.2,54.8,False,33.5,1.6,2019,14
20.2,53.9,False,33.5,1.5,2019,14
20.0,54.5,False,33.2,1.7,2019,14
20.1,55.5,False,33.4,0.8,2019,14
20.3,55.4,False,33.8,0.5,2019,14
20.6,54.2,False,34.4,0.3,2019,14
20.8,54.8,False,34.4,0.3,2019,14
21.1,53.7,False,34.6,0.9,2019,14
21.3,51.6,False,33.7,1.4,2019,14
20.8,51.5,False,32.8,1.1,2019,14
