RaceID,season,round,driver_id,constructor_id,finish_position,pred_finish_position,experimento,train_start,train_end,valid_season,decay
gasly_2025_16,2025,16,gasly,alpine,16,14.563839696290653,A,2018,2024,2025,0.95
colapinto_2025_16,2025,16,colapinto,alpine,17,14.915102549672094,A,2018,2024,2025,0.95
stroll_2025_16,2025,16,stroll,aston_martin,18,12.232746624945934,A,2018,2024,2025,0.95
max_verstappen_2025_17,2025,17,max_verstappen,red_bull,1,1.919337959639195,A,2018,2024,2025,0.95
russell_2025_17,2025,17,russell,mercedes,2,4.632047403081441,A,2018,2024,2025,0.95
sainz_2025_17,2025,17,sainz,williams,3,7.507829570459959,A,2018,2024,2025,0.95
antonelli_2025_17,2025,17,antonelli,mercedes,4,6.449422907020812,A,2018,2024,2025,0.95
lawson_2025_17,2025,17,lawson,rb,5,6.656774804037836,A,2018,2024,2025,0.95
tsunoda_2025_17,2025,17,tsunoda,red_bull,6,7.959836768192764,A,2018,2024,2025,0.95
norris_2025_17,2025,17,norris,mclaren,7,4.672410615524567,A,2018,2024,2025,0.95
hamilton_2025_17,2025,17,hamilton,ferrari,8,7.664583340153804,A,2018,2024,2025,0.95
leclerc_2025_17,2025,17,leclerc,ferrari,9,6.755860537044526,A,2018,2024,2025,0.95
hadjar_2025_17,2025,17,hadjar,rb,10,9.062590388601533,A,2018,2024,2025,0.95
bortoleto_2025_17,2025,17,bortoleto,sauber,11,11.872434100315447,A,2018,2024,2025,0.95
bearman_2025_17,2025,17,bearman,haas,12,12.464434417298062,A,2018,2024,2025,0.95
albon_2025_17,2025,17,albon,williams,13,13.984457448386651,A,2018,2024,2025,0.95
ocon_2025_17,2025,17,ocon,haas,14,14.883945167157155,A,2018,2024,2025,0.95
alonso_2025_17,2025,17,alonso,aston_martin,15,10.095370518762419,A,2018,2024,2025,0.95
hulkenberg_2025_17,2025,17,hulkenberg,sauber,16,13.164586433997062,A,2018,2024,2025,0.95
stroll_2025_17,2025,17,stroll,aston_martin,17,12.429554806769538,A,2018,2024,2025,0.95
gasly_2025_17,2025,17,gasly,alpine,18,14.42081359160555,A,2018,2024,2025,0.95
colapinto_2025_17,2025,17,colapinto,alpine,19,14.29282999046116,A,2018,2024,2025,0.95
russell_2025_18,2025,18,russell,mercedes,1,3.2198282898772534,A,2018,2024,2025,0.95
max_verstappen_2025_18,2025,18,max_verstappen,red_bull,2,2.4794519104692827,A,2018,2024,2025,0.95
norris_2025_18,2025,18,norris,mclaren,3,3.8363090037525653,A,2018,2024,2025,0.95
piastri_2025_18,2025,18,piastri,mclaren,4,2.7799405701459916,A,2018,2024,2025,0.95
antonelli_2025_18,2025,18,antonelli,mercedes,5,5.731508349383227,A,2018,2024,2025,0.95
leclerc_2025_18,2025,18,leclerc,ferrari,6,5.776701441533911,A,2018,2024,2025,0.95
alonso_2025_18,2025,18,alonso,aston_martin,7,10.021694478862283,A,2018,2024,2025,0.95
hamilton_2025_18,2025,18,hamilton,ferrari,8,6.0065738779208395,A,2018,2024,2025,0.95
bearman_2025_18,2025,18,bearman,haas,9,9.861507659774004,A,2018,2024,2025,0.95
sainz_2025_18,2025,18,sainz,williams,10,13.614390917813004,A,2018,2024,2025,0.95
hadjar_2025_18,2025,18,hadjar,rb,11,8.886899211756218,A,2018,2024,2025,0.95
tsunoda_2025_18,2025,18,tsunoda,red_bull,12,10.334596479153308,A,2018,2024,2025,0.95
stroll_2025_18,2025,18,stroll,aston_martin,13,12.742538066382535,A,2018,2024,2025,0.95
albon_2025_18,2025,18,albon,williams,14,14.029457503395756,A,2018,2024,2025,0.95
lawson_2025_18,2025,18,lawson,rb,15,10.30837947682154,A,2018,2024,2025,0.95
colapinto_2025_18,2025,18,colapinto,alpine,16,14.315193372692624,A,2018,2024,2025,0.95
bortoleto_2025_18,2025,18,bortoleto,sauber,17,12.522503891668448,A,2018,2024,2025,0.95
ocon_2025_18,2025,18,ocon,haas,18,13.445826733891197,A,2018,2024,2025,0.95
gasly_2025_18,2025,18,gasly,alpine,19,14.246686467376463,A,2018,2024,2025,0.95
hulkenberg_2025_18,2025,18,hulkenberg,sauber,20,10.963074620835828,A,2018,2024,2025,0.95
max_verstappen_2025_19,2025,19,max_verstappen,red_bull,1,1.8874440325972157,A,2018,2024,2025,0.95
norris_2025_19,2025,19,norris,mclaren,2,2.799189069678913,A,2018,2024,2025,0.95
leclerc_2025_19,2025,19,leclerc,ferrari,3,4.0150047085745495,A,2018,2024,2025,0.95
hamilton_2025_19,2025,19,hamilton,ferrari,4,5.419212444256962,A,2018,2024,2025,0.95
piastri_2025_19,2025,19,piastri,mclaren,5,4.365732342246084,A,2018,2024,2025,0.95
russell_2025_19,2025,19,russell,mercedes,6,3.759802353535868,A,2018,2024,2025,0.95
tsunoda_2025_19,2025,19,tsunoda,red_bull,7,10.43561035195977,A,2018,2024,2025,0.95
hulkenberg_2025_19,2025,19,hulkenberg,sauber,8,11.48333086178435,A,2018,2024,2025,0.95
bearman_2025_19,2025,19,bearman,haas,9,9.875229366198218,A,2018,2024,2025,0.95
alonso_2025_19,2025,19,alonso,aston_martin,10,9.818592586960735,A,2018,2024,2025,0.95
lawson_2025_19,2025,19,lawson,rb,11,11.289741910277757,A,2018,2024,2025,0.95
stroll_2025_19,2025,19,stroll,aston_martin,12,13.649188307569322,A,2018,2024,2025,0.95
antonelli_2025_19,2025,19,antonelli,mercedes,13,6.742138574640741,A,2018,2024,2025,0.95
albon_2025_19,2025,19,albon,williams,14,14.296911266829392,A,2018,2024,2025,0.95
ocon_2025_19,2025,19,ocon,haas,15,13.554929690716731,A,2018,2024,2025,0.95
hadjar_2025_19,2025,19,hadjar,rb,16,13.715970632479056,A,2018,2024,2025,0.95
colapinto_2025_19,2025,19,colapinto,alpine,17,14.154211385649228,A,2018,2024,2025,0.95
bortoleto_2025_19,2025,19,bortoleto,sauber,18,13.4080981587394,A,2018,2024,2025,0.95
gasly_2025_19,2025,19,gasly,alpine,19,13.037164126701999,A,2018,2024,2025,0.95
norris_2025_20,2025,20,norris,mclaren,1,2.25159210488761,A,2018,2024,2025,0.95
leclerc_2025_20,2025,20,leclerc,ferrari,2,3.620060726924692,A,2018,2024,2025,0.95
max_verstappen_2025_20,2025,20,max_verstappen,red_bull,3,3.567861067893218,A,2018,2024,2025,0.95
bearman_2025_20,2025,20,bearman,haas,4,10.365709833549223,A,2018,2024,2025,0.95
piastri_2025_20,2025,20,piastri,mclaren,5,5.68578785910996,A,2018,2024,2025,0.95
antonelli_2025_20,2025,20,antonelli,mercedes,6,6.920009982280893,A,2018,2024,2025,0.95
russell_2025_20,2025,20,russell,mercedes,7,3.8752066508077756,A,2018,2024,2025,0.95
hamilton_2025_20,2025,20,hamilton,ferrari,8,4.223245313835363,A,2018,2024,2025,0.95
ocon_2025_20,2025,20,ocon,haas,9,11.54625321899013,A,2018,2024,2025,0.95
bortoleto_2025_20,2025,20,bortoleto,sauber,10,13.538060784841743,A,2018,2024,2025,0.95
tsunoda_2025_20,2025,20,tsunoda,red_bull,11,9.165359587505788,A,2018,2024,2025,0.95
albon_2025_20,2025,20,albon,williams,12,13.309893291162574,A,2018,2024,2025,0.95
hadjar_2025_20,2025,20,hadjar,rb,13,9.401406126900126,A,2018,2024,2025,0.95
stroll_2025_20,2025,20,stroll,aston_martin,14,14.281855001136188,A,2018,2024,2025,0.95
gasly_2025_20,2025,20,gasly,alpine,15,14.439157464207481,A,2018,2024,2025,0.95
colapinto_2025_20,2025,20,colapinto,alpine,16,15.664684997871568,A,2018,2024,2025,0.95
norris_2025_21,2025,21,norris,mclaren,1,2.2320728318204863,A,2018,2024,2025,0.95
antonelli_2025_21,2025,21,antonelli,mercedes,2,4.574304099815206,A,2018,2024,2025,0.95
max_verstappen_2025_21,2025,21,max_verstappen,red_bull,3,7.13643231742935,A,2018,2024,2025,0.95
russell_2025_21,2025,21,russell,mercedes,4,5.15208416901279,A,2018,2024,2025,0.95
piastri_2025_21,2025,21,piastri,mclaren,5,2.918831796982846,A,2018,2024,2025,0.95
bearman_2025_21,2025,21,bearman,haas,6,8.966838344504506,A,2018,2024,2025,0.95
lawson_2025_21,2025,21,lawson,rb,7,9.417948138522107,A,2018,2024,2025,0.95
hadjar_2025_21,2025,21,hadjar,rb,8,8.490758776133358,A,2018,2024,2025,0.95
hulkenberg_2025_21,2025,21,hulkenberg,sauber,9,11.009387713438983,A,2018,2024,2025,0.95
gasly_2025_21,2025,21,gasly,alpine,10,9.718925510480215,A,2018,2024,2025,0.95
albon_2025_21,2025,21,albon,williams,11,11.07060572573671,A,2018,2024,2025,0.95
ocon_2025_21,2025,21,ocon,haas,12,13.666493630817946,A,2018,2024,2025,0.95
sainz_2025_21,2025,21,sainz,williams,13,12.301128269206822,A,2018,2024,2025,0.95
alonso_2025_21,2025,21,alonso,aston_martin,14,10.508021604673287,A,2018,2024,2025,0.95
colapinto_2025_21,2025,21,colapinto,alpine,15,14.924581952101331,A,2018,2024,2025,0.95
stroll_2025_21,2025,21,stroll,aston_martin,16,12.564172228797124,A,2018,2024,2025,0.95
tsunoda_2025_21,2025,21,tsunoda,red_bull,17,11.628235883126274,A,2018,2024,2025,0.95
max_verstappen_2025_22,2025,22,max_verstappen,red_bull,1,2.4652701036139897,A,2018,2024,2025,0.95
russell_2025_22,2025,22,russell,mercedes,2,3.638154710562695,A,2018,2024,2025,0.95
antonelli_2025_22,2025,22,antonelli,mercedes,3,8.264576786796589,A,2018,2024,2025,0.95
leclerc_2025_22,2025,22,leclerc,ferrari,4,5.838827457395914,A,2018,2024,2025,0.95
sainz_2025_22,2025,22,sainz,williams,5,7.20463101391871,A,2018,2024,2025,0.95
hadjar_2025_22,2025,22,hadjar,rb,6,9.454783952982995,A,2018,2024,2025,0.95
hulkenberg_2025_22,2025,22,hulkenberg,sauber,7,11.564683817000791,A,2018,2024,2025,0.95
hamilton_2025_22,2025,22,hamilton,ferrari,8,9.904369852022956,A,2018,2024,2025,0.95
ocon_2025_22,2025,22,ocon,haas,9,12.43107973982578,A,2018,2024,2025,0.95
bearman_2025_22,2025,22,bearman,haas,10,11.7188341199841,A,2018,2024,2025,0.95
alonso_2025_22,2025,22,alonso,aston_martin,11,9.02479094171898,A,2018,2024,2025,0.95
tsunoda_2025_22,2025,22,tsunoda,red_bull,12,12.78556632258534,A,2018,2024,2025,0.95
gasly_2025_22,2025,22,gasly,alpine,13,10.680076463244996,A,2018,2024,2025,0.95
lawson_2025_22,2025,22,lawson,rb,14,8.353337835383229,A,2018,2024,2025,0.95
colapinto_2025_22,2025,22,colapinto,alpine,15,14.091151837918519,A,2018,2024,2025,0.95
max_verstappen_2025_23,2025,23,max_verstappen,red_bull,1,2.470032922643232,A,2018,2024,2025,0.95
piastri_2025_23,2025,23,piastri,mclaren,2,2.4875626159155955,A,2018,2024,2025,0.95
sainz_2025_23,2025,23,sainz,williams,3,8.304808831391103,A,2018,2024,2025,0.95
norris_2025_23,2025,23,norris,mclaren,4,2.8506022697880162,A,2018,2024,2025,0.95
antonelli_2025_23,2025,23,antonelli,mercedes,5,5.037490416983538,A,2018,2024,2025,0.95
russell_2025_23,2025,23,russell,mercedes,6,3.877164375207928,A,2018,2024,2025,0.95
alonso_2025_23,2025,23,alonso,aston_martin,7,9.371247559707681,A,2018,2024,2025,0.95
leclerc_2025_23,2025,23,leclerc,ferrari,8,6.497850475723049,A,2018,2024,2025,0.95
lawson_2025_23,2025,23,lawson,rb,9,11.047771335352769,A,2018,2024,2025,0.95
tsunoda_2025_23,2025,23,tsunoda,red_bull,10,11.503325260429694,A,2018,2024,2025,0.95
albon_2025_23,2025,23,albon,williams,11,12.78232225891233,A,2018,2024,2025,0.95
hamilton_2025_23,2025,23,hamilton,ferrari,12,10.06722387749018,A,2018,2024,2025,0.95
bortoleto_2025_23,2025,23,bortoleto,sauber,13,13.727366568937455,A,2018,2024,2025,0.95
colapinto_2025_23,2025,23,colapinto,alpine,14,15.7889917689697,A,2018,2024,2025,0.95
ocon_2025_23,2025,23,ocon,haas,15,13.609140150748,A,2018,2024,2025,0.95
gasly_2025_23,2025,23,gasly,alpine,16,9.958923573723858,A,2018,2024,2025,0.95
max_verstappen_2025_24,2025,24,max_verstappen,red_bull,1,1.914575140609953,A,2018,2024,2025,0.95
piastri_2025_24,2025,24,piastri,mclaren,2,2.792281697308496,A,2018,2024,2025,0.95
norris_2025_24,2025,24,norris,mclaren,3,2.792281697308496,A,2018,2024,2025,0.95
leclerc_2025_24,2025,24,leclerc,ferrari,4,4.551762002848616,A,2018,2024,2025,0.95
russell_2025_24,2025,24,russell,mercedes,5,3.6401124349628473,A,2018,2024,2025,0.95
alonso_2025_24,2025,24,alonso,aston_martin,6,8.03185662487295,A,2018,2024,2025,0.95
ocon_2025_24,2025,24,ocon,haas,7,10.219633413574854,A,2018,2024,2025,0.95
hamilton_2025_24,2025,24,hamilton,ferrari,8,8.91440634807448,A,2018,2024,2025,0.95
hulkenberg_2025_24,2025,24,hulkenberg,sauber,9,13.492813127936511,A,2018,2024,2025,0.95
stroll_2025_24,2025,24,stroll,aston_martin,10,12.995427191615928,A,2018,2024,2025,0.95
bortoleto_2025_24,2025,24,bortoleto,sauber,11,9.7846143712236,A,2018,2024,2025,0.95
bearman_2025_24,2025,24,bearman,haas,12,9.707910491282899,A,2018,2024,2025,0.95
sainz_2025_24,2025,24,sainz,williams,13,9.32670052156918,A,2018,2024,2025,0.95
tsunoda_2025_24,2025,24,tsunoda,red_bull,14,9.841075259723649,A,2018,2024,2025,0.95
antonelli_2025_24,2025,24,antonelli,mercedes,15,8.133907420965766,A,2018,2024,2025,0.95
albon_2025_24,2025,24,albon,williams,16,13.11178285920905,A,2018,2024,2025,0.95
hadjar_2025_24,2025,24,hadjar,rb,17,9.220346163496353,A,2018,2024,2025,0.95
lawson_2025_24,2025,24,lawson,rb,18,11.618297132960562,A,2018,2024,2025,0.95
gasly_2025_24,2025,24,gasly,alpine,19,14.348680807123097,A,2018,2024,2025,0.95
colapinto_2025_24,2025,24,colapinto,alpine,20,15.433808760246096,A,2018,2024,2025,0.95
norris_2025_1,2025,1,norris,mclaren,1,3.5571160195375735,B,2019,2024,2025,0.95
max_verstappen_2025_1,2025,1,max_verstappen,red_bull,2,2.517217986948773,B,2019,2024,2025,0.95
russell_2025_1,2025,1,russell,mercedes,3,3.8845037742056583,B,2019,2024,2025,0.95
antonelli_2025_1,2025,1,antonelli,mercedes,4,8.284726565776827,B,2019,2024,2025,0.95
albon_2025_1,2025,1,albon,williams,5,9.160687617429588,B,2019,2024,2025,0.95
stroll_2025_1,2025,1,stroll,aston_martin,6,11.538257203897592,B,2019,2024,2025,0.95
hulkenberg_2025_1,2025,1,hulkenberg,sauber,7,12.095130932417666,B,2019,2024,2025,0.95
leclerc_2025_1,2025,1,leclerc,ferrari,8,4.871396115967182,B,2019,2024,2025,0.95
piastri_2025_1,2025,1,piastri,mclaren,9,4.3861266483628185,B,2019,2024,2025,0.95
hamilton_2025_1,2025,1,hamilton,ferrari,10,6.105627488363292,B,2019,2024,2025,0.95
gasly_2025_1,2025,1,gasly,alpine,11,8.257978131115701,B,2019,2024,2025,0.95
tsunoda_2025_1,2025,1,tsunoda,rb,12,8.899245521549615,B,2019,2024,2025,0.95
ocon_2025_1,2025,1,ocon,haas,13,13.911005344874432,B,2019,2024,2025,0.95
bearman_2025_1,2025,1,bearman,haas,14,13.706443961237055,B,2019,2024,2025,0.95
piastri_2025_2,2025,2,piastri,mclaren,1,3.91087986200764,B,2019,2024,2025,0.95
norris_2025_2,2025,2,norris,mclaren,2,3.734501346766393,B,2019,2024,2025,0.95
russell_2025_2,2025,2,russell,mercedes,3,3.909450112896277,B,2019,2024,2025,0.95
max_verstappen_2025_2,2025,2,max_verstappen,red_bull,4,2.578014678920185,B,2019,2024,2025,0.95
ocon_2025_2,2025,2,ocon,haas,5,11.48661704791786,B,2019,2024,2025,0.95
antonelli_2025_2,2025,2,antonelli,mercedes,6,6.421270151629402,B,2019,2024,2025,0.95
albon_2025_2,2025,2,albon,williams,7,10.690093467600544,B,2019,2024,2025,0.95
bearman_2025_2,2025,2,bearman,haas,8,13.551852994480244,B,2019,2024,2025,0.95
stroll_2025_2,2025,2,stroll,aston_martin,9,12.640186304719341,B,2019,2024,2025,0.95
sainz_2025_2,2025,2,sainz,williams,10,11.544460862649318,B,2019,2024,2025,0.95
hadjar_2025_2,2025,2,hadjar,rb,11,7.382278875996208,B,2019,2024,2025,0.95
lawson_2025_2,2025,2,lawson,red_bull,12,12.625351776065667,B,2019,2024,2025,0.95
doohan_2025_2,2025,2,doohan,alpine,13,14.943099473729653,B,2019,2024,2025,0.95
bortoleto_2025_2,2025,2,bortoleto,sauber,14,13.777841543353302,B,2019,2024,2025,0.95
hulkenberg_2025_2,2025,2,hulkenberg,sauber,15,10.092272250265125,B,2019,2024,2025,0.95
tsunoda_2025_2,2025,2,tsunoda,rb,16,10.235107997531436,B,2019,2024,2025,0.95
max_verstappen_2025_3,2025,3,max_verstappen,red_bull,1,1.976666878271491,B,2019,2024,2025,0.95
norris_2025_3,2025,3,norris,mclaren,2,3.6630640786716655,B,2019,2024,2025,0.95
piastri_2025_3,2025,3,piastri,mclaren,3,4.321681290643156,B,2019,2024,2025,0.95
leclerc_2025_3,2025,3,leclerc,ferrari,4,3.2454742299664687,B,2019,2024,2025,0.95
russell_2025_3,2025,3,russell,mercedes,5,4.631485042628028,B,2019,2024,2025,0.95
antonelli_2025_3,2025,3,antonelli,mercedes,6,5.516964709131559,B,2019,2024,2025,0.95
hamilton_2025_3,2025,3,hamilton,ferrari,7,6.165731098229104,B,2019,2024,2025,0.95
hadjar_2025_3,2025,3,hadjar,rb,8,8.88150263283189,B,2019,2024,2025,0.95
albon_2025_3,2025,3,albon,williams,9,9.42772069125008,B,2019,2024,2025,0.95
bearman_2025_3,2025,3,bearman,haas,10,10.711218530872271,B,2019,2024,2025,0.95
alonso_2025_3,2025,3,alonso,aston_martin,11,11.582128749430519,B,2019,2024,2025,0.95
tsunoda_2025_3,2025,3,tsunoda,red_bull,12,10.676312758059781,B,2019,2024,2025,0.95
gasly_2025_3,2025,3,gasly,alpine,13,9.829359226559037,B,2019,2024,2025,0.95
sainz_2025_3,2025,3,sainz,williams,14,10.556763169587832,B,2019,2024,2025,0.95
doohan_2025_3,2025,3,doohan,alpine,15,15.214457795869947,B,2019,2024,2025,0.95
hulkenberg_2025_3,2025,3,hulkenberg,sauber,16,12.447727112832183,B,2019,2024,2025,0.95
lawson_2025_3,2025,3,lawson,rb,17,13.395839709942953,B,2019,2024,2025,0.95
ocon_2025_3,2025,3,ocon,haas,18,13.168904600136097,B,2019,2024,2025,0.95
bortoleto_2025_3,2025,3,bortoleto,sauber,19,14.299750627049399,B,2019,2024,2025,0.95
stroll_2025_3,2025,3,stroll,aston_martin,20,13.314375338770809,B,2019,2024,2025,0.95
piastri_2025_4,2025,4,piastri,mclaren,1,3.232018450527422,B,2019,2024,2025,0.95
russell_2025_4,2025,4,russell,mercedes,2,4.019930446649571,B,2019,2024,2025,0.95
norris_2025_4,2025,4,norris,mclaren,3,5.977338882039265,B,2019,2024,2025,0.95
leclerc_2025_4,2025,4,leclerc,ferrari,4,3.166167993685054,B,2019,2024,2025,0.95
hamilton_2025_4,2025,4,hamilton,ferrari,5,6.148864810777472,B,2019,2024,2025,0.95
max_verstappen_2025_4,2025,4,max_verstappen,red_bull,6,4.323549599725848,B,2019,2024,2025,0.95
gasly_2025_4,2025,4,gasly,alpine,7,7.766613859088421,B,2019,2024,2025,0.95
ocon_2025_4,2025,4,ocon,haas,8,12.979561393883586,B,2019,2024,2025,0.95
tsunoda_2025_4,2025,4,tsunoda,red_bull,9,9.906974871400259,B,2019,2024,2025,0.95
bearman_2025_4,2025,4,bearman,haas,10,14.109529390498698,B,2019,2024,2025,0.95
antonelli_2025_4,2025,4,antonelli,mercedes,11,4.519925068169923,B,2019,2024,2025,0.95
albon_2025_4,2025,4,albon,williams,12,12.190673433629144,B,2019,2024,2025,0.95
hadjar_2025_4,2025,4,hadjar,rb,13,10.651036220719163,B,2019,2024,2025,0.95
doohan_2025_4,2025,4,doohan,alpine,14,12.078475098559617,B,2019,2024,2025,0.95
alonso_2025_4,2025,4,alonso,aston_martin,15,11.470439476038418,B,2019,2024,2025,0.95
lawson_2025_4,2025,4,lawson,rb,16,13.957202320215286,B,2019,2024,2025,0.95
stroll_2025_4,2025,4,stroll,aston_martin,17,13.91494657621779,B,2019,2024,2025,0.95
bortoleto_2025_4,2025,4,bortoleto,sauber,18,15.605301006211016,B,2019,2024,2025,0.95
piastri_2025_5,2025,5,piastri,mclaren,1,3.4352367713179652,B,2019,2024,2025,0.95
max_verstappen_2025_5,2025,5,max_verstappen,red_bull,2,2.0017513406267424,B,2019,2024,2025,0.95
leclerc_2025_5,2025,5,leclerc,ferrari,3,3.2813231336105675,B,2019,2024,2025,0.95
norris_2025_5,2025,5,norris,mclaren,4,6.717506801859476,B,2019,2024,2025,0.95
russell_2025_5,2025,5,russell,mercedes,5,3.909450112896277,B,2019,2024,2025,0.95
antonelli_2025_5,2025,5,antonelli,mercedes,6,5.283421379667865,B,2019,2024,2025,0.95
hamilton_2025_5,2025,5,hamilton,ferrari,7,5.983780518161856,B,2019,2024,2025,0.95
sainz_2025_5,2025,5,sainz,williams,8,8.116976432988869,B,2019,2024,2025,0.95
albon_2025_5,2025,5,albon,williams,9,10.715159950933483,B,2019,2024,2025,0.95
hadjar_2025_5,2025,5,hadjar,rb,10,12.726206603061831,B,2019,2024,2025,0.95
alonso_2025_5,2025,5,alonso,aston_martin,11,11.715072133066464,B,2019,2024,2025,0.95
lawson_2025_5,2025,5,lawson,rb,12,11.814902168710711,B,2019,2024,2025,0.95
bearman_2025_5,2025,5,bearman,haas,13,12.457251518587475,B,2019,2024,2025,0.95
ocon_2025_5,2025,5,ocon,haas,14,14.378076083971637,B,2019,2024,2025,0.95
hulkenberg_2025_5,2025,5,hulkenberg,sauber,15,13.991599643383982,B,2019,2024,2025,0.95
stroll_2025_5,2025,5,stroll,aston_martin,16,13.114609658207373,B,2019,2024,2025,0.95
doohan_2025_5,2025,5,doohan,alpine,17,14.517509556528278,B,2019,2024,2025,0.95
bortoleto_2025_5,2025,5,bortoleto,sauber,18,16.20286724535762,B,2019,2024,2025,0.95
piastri_2025_6,2025,6,piastri,mclaren,1,3.413892783028604,B,2019,2024,2025,0.95
norris_2025_6,2025,6,norris,mclaren,2,3.075403847396341,B,2019,2024,2025,0.95
russell_2025_6,2025,6,russell,mercedes,3,4.619054866798453,B,2019,2024,2025,0.95
max_verstappen_2025_6,2025,6,max_verstappen,red_bull,4,1.976666878271491,B,2019,2024,2025,0.95
albon_2025_6,2025,6,albon,williams,5,9.212358483011789,B,2019,2024,2025,0.95
antonelli_2025_6,2025,6,antonelli,mercedes,6,4.391329821332689,B,2019,2024,2025,0.95
leclerc_2025_6,2025,6,leclerc,ferrari,7,5.66867069323104,B,2019,2024,2025,0.95
hamilton_2025_6,2025,6,hamilton,ferrari,8,6.9999159974511675,B,2019,2024,2025,0.95
sainz_2025_6,2025,6,sainz,williams,9,8.230333387497467,B,2019,2024,2025,0.95
tsunoda_2025_6,2025,6,tsunoda,red_bull,10,9.68910648749039,B,2019,2024,2025,0.95
hadjar_2025_6,2025,6,hadjar,rb,11,11.029267715003543,B,2019,2024,2025,0.95
ocon_2025_6,2025,6,ocon,haas,12,10.395627182308923,B,2019,2024,2025,0.95
gasly_2025_6,2025,6,gasly,alpine,13,13.177392230381473,B,2019,2024,2025,0.95
hulkenberg_2025_6,2025,6,hulkenberg,sauber,14,13.749007469105857,B,2019,2024,2025,0.95
alonso_2025_6,2025,6,alonso,aston_martin,15,13.036953360757927,B,2019,2024,2025,0.95
stroll_2025_6,2025,6,stroll,aston_martin,16,14.478723120374656,B,2019,2024,2025,0.95
max_verstappen_2025_7,2025,7,max_verstappen,red_bull,1,2.5157724973814832,B,2019,2024,2025,0.95
norris_2025_7,2025,7,norris,mclaren,2,3.288018342572775,B,2019,2024,2025,0.95
piastri_2025_7,2025,7,piastri,mclaren,3,3.0213317221381932,B,2019,2024,2025,0.95
hamilton_2025_7,2025,7,hamilton,ferrari,4,7.323324020799383,B,2019,2024,2025,0.95
albon_2025_7,2025,7,albon,williams,5,8.196087899949923,B,2019,2024,2025,0.95
leclerc_2025_7,2025,7,leclerc,ferrari,6,6.697036212745885,B,2019,2024,2025,0.95
russell_2025_7,2025,7,russell,mercedes,7,3.873601209252178,B,2019,2024,2025,0.95
sainz_2025_7,2025,7,sainz,williams,8,8.324610779989747,B,2019,2024,2025,0.95
hadjar_2025_7,2025,7,hadjar,rb,9,9.386924642171103,B,2019,2024,2025,0.95
tsunoda_2025_7,2025,7,tsunoda,red_bull,10,11.853689551273362,B,2019,2024,2025,0.95
alonso_2025_7,2025,7,alonso,aston_martin,11,7.981888339361439,B,2019,2024,2025,0.95
hulkenberg_2025_7,2025,7,hulkenberg,sauber,12,13.592018913263361,B,2019,2024,2025,0.95
gasly_2025_7,2025,7,gasly,alpine,13,10.171704238878489,B,2019,2024,2025,0.95
lawson_2025_7,2025,7,lawson,rb,14,13.549631487576068,B,2019,2024,2025,0.95
stroll_2025_7,2025,7,stroll,aston_martin,15,9.686849998666295,B,2019,2024,2025,0.95
colapinto_2025_7,2025,7,colapinto,alpine,16,12.78949294063049,B,2019,2024,2025,0.95
bearman_2025_7,2025,7,bearman,haas,17,14.086794982841681,B,2019,2024,2025,0.95
bortoleto_2025_7,2025,7,bortoleto,sauber,18,14.428825408179545,B,2019,2024,2025,0.95
norris_2025_8,2025,8,norris,mclaren,1,2.282556660475529,B,2019,2024,2025,0.95
leclerc_2025_8,2025,8,leclerc,ferrari,2,3.4512710099619173,B,2019,2024,2025,0.95
piastri_2025_8,2025,8,piastri,mclaren,3,3.411218100197987,B,2019,2024,2025,0.95
max_verstappen_2025_8,2025,8,max_verstappen,red_bull,4,3.3351412848153865,B,2019,2024,2025,0.95
hamilton_2025_8,2025,8,hamilton,ferrari,5,4.538624854705503,B,2019,2024,2025,0.95
hadjar_2025_8,2025,8,hadjar,rb,6,8.285788026215894,B,2019,2024,2025,0.95
ocon_2025_8,2025,8,ocon,haas,7,10.239231456298286,B,2019,2024,2025,0.95
lawson_2025_8,2025,8,lawson,rb,8,10.492082904117522,B,2019,2024,2025,0.95
albon_2025_8,2025,8,albon,williams,9,9.913465927056698,B,2019,2024,2025,0.95
sainz_2025_8,2025,8,sainz,williams,10,10.358663699424381,B,2019,2024,2025,0.95
russell_2025_8,2025,8,russell,mercedes,11,8.031236192216683,B,2019,2024,2025,0.95
bearman_2025_8,2025,8,bearman,haas,12,13.377011608839245,B,2019,2024,2025,0.95
colapinto_2025_8,2025,8,colapinto,alpine,13,15.264128186952007,B,2019,2024,2025,0.95
bortoleto_2025_8,2025,8,bortoleto,sauber,14,14.8517713244052,B,2019,2024,2025,0.95
stroll_2025_8,2025,8,stroll,aston_martin,15,14.386582212067175,B,2019,2024,2025,0.95
hulkenberg_2025_8,2025,8,hulkenberg,sauber,16,12.472920812316167,B,2019,2024,2025,0.95
tsunoda_2025_8,2025,8,tsunoda,red_bull,17,9.125407699505406,B,2019,2024,2025,0.95
antonelli_2025_8,2025,8,antonelli,mercedes,18,8.602995557996266,B,2019,2024,2025,0.95
piastri_2025_9,2025,9,piastri,mclaren,1,3.175069996695189,B,2019,2024,2025,0.95
norris_2025_9,2025,9,norris,mclaren,2,3.1511865575280082,B,2019,2024,2025,0.95
leclerc_2025_9,2025,9,leclerc,ferrari,3,4.873468858164608,B,2019,2024,2025,0.95
russell_2025_9,2025,9,russell,mercedes,4,4.571146458558519,B,2019,2024,2025,0.95
